TransactionId,CustomerId,AccountId,StoreId,TransactionDateTime,PaymentMethod,Currency,DiscountEUR,TotalNetAmountEUR,Year,Month,Day
TR00000997,CU000333,AC00358,ST007,2024-01-03 11:00:00,Card,EUR,19.21,1200.47,2024,1,3
TR00000998,CU000225,AC00330,ST039,2024-09-11 01:00:00,Card,EUR,0.0,85.74,2024,9,11
TR00000999,CU000231,AC00051,ST009,2024-06-22 14:00:00,Card,EUR,11.96,352.76,2024,6,22
TR00001000,CU000474,AC00245,ST011,2025-04-10 10:00:00,Card,EUR,8.49,2856.79,2025,4,10
TR00001001,CU000506,AC00370,ST012,2025-01-20 20:00:00,Card,EUR,0.0,601.11,2025,1,20
TR00001002,CU000090,AC00333,ST011,2024-05-23 03:00:00,Card,EUR,4.25,709.28,2024,5,23
TR00001003,CU000121,AC00070,ST025,2025-06-11 21:00:00,Card,EUR,8.18,800.16,2025,6,11
TR00001004,CU000228,AC00369,ST023,2025-11-15 17:00:00,Card,EUR,6.99,533.85,2025,11,15
TR00001005,CU000049,AC00481,ST020,2025-12-24 19:00:00,Invoice,EUR,9.92,571.27,2025,12,24
TR00001006,CU000440,AC00286,ST004,2024-07-03 18:00:00,Card,EUR,4.99,1160.89,2024,7,3
TR00001007,CU000129,AC00100,ST028,2024-03-10 02:00:00,Invoice,EUR,9.91,397.11,2024,3,10
TR00001008,CU000430,AC00346,ST029,2024-04-27 07:00:00,Invoice,EUR,0.52,125.29,2024,4,27
TR00001009,CU000405,AC00449,ST022,2025-07-07 13:00:00,Card,EUR,0.07,1016.4,2025,7,7
TR00001010,CU000176,AC00242,ST030,2025-12-04 16:00:00,Card,EUR,10.5,35.24,2025,12,4
TR00001011,CU000171,AC00086,ST036,2024-03-14 07:00:00,Card,EUR,0.0,374.83,2024,3,14
TR00001012,CU000312,AC00002,ST023,2024-05-29 14:00:00,BankTransfer,EUR,0.0,69.64,2024,5,29
TR00001013,CU000211,AC00331,ST038,2024-10-17 10:00:00,Card,EUR,0.04,111.64,2024,10,17
TR00001014,CU000501,AC00123,ST017,2024-03-28 04:00:00,Card,EUR,15.25,242.99,2024,3,28
TR00001015,CU000383,AC00303,ST002,2024-01-12 23:00:00,Card,EUR,0.0,455.8,2024,1,12
TR00001016,CU000464,AC00328,ST001,2024-12-05 01:00:00,Invoice,EUR,0.0,369.23,2024,12,5
TR00001017,CU000518,AC00350,ST035,2024-02-22 17:00:00,Card,EUR,7.62,991.91,2024,2,22
TR00001018,CU000446,AC00220,ST020,2024-12-05 07:00:00,Card,EUR,6.58,689.71,2024,12,5
TR00001019,CU000003,AC00205,ST027,2025-06-30 18:00:00,Invoice,EUR,12.19,107.19,2025,6,30
TR00001020,CU000508,AC00352,ST024,2024-08-14 00:00:00,Card,EUR,10.2,332.25,2024,8,14
TR00001021,CU000423,AC00381,ST002,2024-03-08 20:00:00,Card,EUR,6.01,269.87,2024,3,8
TR00001022,CU000174,AC00101,ST003,2025-06-29 22:00:00,Invoice,EUR,0.0,1383.65,2025,6,29
TR00001023,CU000011,AC00010,ST007,2024-05-10 19:00:00,Invoice,EUR,20.42,438.05,2024,5,10
TR00001024,CU000176,AC00242,ST039,2024-12-06 21:00:00,Card,EUR,0.0,612.01,2024,12,6
TR00001025,CU000048,AC00550,ST011,2024-08-26 13:00:00,Cash,EUR,1.31,1027.65,2024,8,26
TR00001026,CU000191,AC00305,ST005,2025-08-11 00:00:00,Card,EUR,0.0,592.07,2025,8,11
TR00001027,CU000381,AC00165,ST020,2025-06-16 10:00:00,Card,EUR,9.09,659.92,2025,6,16
TR00001028,CU000244,AC00542,ST040,2024-11-29 10:00:00,Card,EUR,18.81,600.87,2024,11,29
TR00001029,CU000034,AC00093,ST018,2025-09-01 17:00:00,Card,EUR,0.0,0.0,2025,9,1
TR00001030,CU000266,AC00177,ST035,2024-10-21 15:00:00,Card,EUR,0.8,498.5,2024,10,21
TR00001031,CU000036,AC00497,ST038,2025-05-14 07:00:00,BankTransfer,EUR,0.0,247.99,2025,5,14
TR00001032,CU000231,AC00051,ST012,2024-02-04 06:00:00,BankTransfer,EUR,0.0,813.99,2024,2,4
TR00001033,CU000161,AC00480,ST023,2025-05-20 09:00:00,Card,EUR,0.0,416.95,2025,5,20
TR00001034,CU000198,AC00527,ST016,2025-02-25 13:00:00,Card,EUR,15.36,432.62,2025,2,25
TR00001035,CU000212,AC00019,ST012,2025-06-16 04:00:00,Cash,EUR,0.0,807.28,2025,6,16
TR00001036,CU000007,AC00127,ST011,2025-04-18 08:00:00,Card,EUR,27.12,683.24,2025,4,18
TR00001037,CU000251,AC00518,ST023,2024-08-14 13:00:00,Card,EUR,10.53,288.12,2024,8,14
TR00001038,CU000069,AC00175,ST003,2024-04-22 15:00:00,Card,EUR,7.89,61.17,2024,4,22
TR00001039,CU000158,AC00045,ST024,2024-06-21 19:00:00,Card,EUR,14.28,840.89,2024,6,21
TR00001040,CU000340,AC00210,ST023,2024-06-13 01:00:00,Card,EUR,14.02,139.13,2024,6,13
TR00001041,CU000061,AC00088,ST008,2024-01-09 16:00:00,Invoice,EUR,18.76,475.88,2024,1,9
TR00001042,CU000232,AC00355,ST022,2025-11-22 13:00:00,Card,EUR,23.29,361.47,2025,11,22
TR00001043,CU000291,AC00172,ST022,2025-02-11 00:00:00,Card,EUR,20.15,197.45,2025,2,11
TR00001044,CU000035,AC00404,ST015,2024-11-28 04:00:00,Invoice,EUR,14.54,280.17,2024,11,28
TR00001045,CU000415,AC00077,ST038,2025-12-17 22:00:00,Card,EUR,5.71,902.23,2025,12,17
TR00001046,CU000517,AC00042,ST036,2025-03-04 19:00:00,Card,EUR,0.0,263.04,2025,3,4
TR00001047,CU000292,AC00197,ST014,2025-04-30 19:00:00,Card,EUR,1.87,373.61,2025,4,30
TR00001048,CU000199,AC00169,ST016,2025-08-08 19:00:00,Card,EUR,2.25,1206.88,2025,8,8
TR00001049,CU000198,AC00527,ST011,2024-06-18 20:00:00,Invoice,EUR,8.78,58.76,2024,6,18
TR00001050,CU000302,AC00340,ST016,2024-05-26 01:00:00,Card,EUR,7.56,649.33,2024,5,26
TR00001051,CU000404,AC00126,ST011,2024-01-21 22:00:00,Card,EUR,0.0,1009.93,2024,1,21
TR00001052,CU000437,AC00294,ST009,2024-11-26 19:00:00,Card,EUR,7.1,676.62,2024,11,26
TR00001053,CU000008,AC00365,ST035,2024-07-15 15:00:00,Card,EUR,2.44,1136.68,2024,7,15
TR00001054,CU000028,AC00547,ST023,2025-06-27 06:00:00,Card,EUR,9.62,1381.93,2025,6,27
TR00001055,CU000237,AC00135,ST008,2025-12-29 10:00:00,Card,EUR,0.0,1451.56,2025,12,29
TR00001056,CU000130,AC00324,ST018,2024-06-26 23:00:00,Card,EUR,22.52,25.71,2024,6,26
TR00001057,CU000277,AC00393,ST006,2024-03-25 22:00:00,Card,EUR,11.15,464.15,2024,3,25
TR00001058,CU000166,AC00420,ST038,2025-02-16 15:00:00,Card,EUR,0.0,0.0,2025,2,16
TR00001059,CU000059,AC00474,ST029,2024-01-19 08:00:00,Invoice,EUR,0.64,752.7,2024,1,19
TR00001060,CU000342,AC00049,ST039,2025-03-02 23:00:00,Card,EUR,9.2,402.28,2025,3,2
TR00001061,CU000403,AC00240,ST021,2025-02-04 14:00:00,Card,EUR,1.51,14.7,2025,2,4
TR00001062,CU000138,AC00322,ST004,2024-04-01 21:00:00,Card,EUR,14.85,1622.5,2024,4,1
TR00001063,CU000121,AC00070,ST010,2025-07-01 05:00:00,Card,EUR,18.98,820.0,2025,7,1
TR00001064,CU000249,AC00122,ST032,2024-11-29 17:00:00,Invoice,EUR,5.25,423.2,2024,11,29
TR00001065,CU000412,AC00311,ST013,2024-04-15 15:00:00,Card,EUR,9.2,0.0,2024,4,15
TR00001066,CU000078,AC00031,ST031,2025-06-19 20:00:00,Card,EUR,7.93,483.31,2025,6,19
TR00001067,CU000471,AC00094,ST020,2026-01-06 06:00:00,Invoice,EUR,1.97,889.31,2026,1,6
TR00001068,CU000381,AC00165,ST018,2025-12-03 12:00:00,Card,EUR,10.75,551.47,2025,12,3
TR00001069,CU000164,AC00385,ST005,2025-02-21 10:00:00,Invoice,EUR,16.72,215.81,2025,2,21
TR00001070,CU000016,AC00061,ST025,2025-09-29 22:00:00,Card,EUR,9.91,450.56,2025,9,29
TR00001071,CU000187,AC00415,ST039,2025-09-17 14:00:00,Card,EUR,4.65,322.43,2025,9,17
TR00001072,CU000275,AC00458,ST006,2025-03-02 01:00:00,Cash,EUR,12.05,107.89,2025,3,2
TR00001073,CU000209,AC00050,ST029,2025-11-24 08:00:00,Card,EUR,17.63,21.32,2025,11,24
TR00001074,CU000351,AC00421,ST040,2025-11-01 00:00:00,Card,EUR,4.53,310.5,2025,11,1
TR00001075,CU000101,AC00026,ST038,2025-09-10 02:00:00,BankTransfer,EUR,7.4,437.19,2025,9,10
TR00001076,CU000136,AC00341,ST012,2024-06-10 20:00:00,Card,EUR,9.41,175.86,2024,6,10
TR00001077,CU000406,AC00378,ST029,2024-09-05 00:00:00,Card,EUR,0.0,234.7,2024,9,5
TR00001078,CU000078,AC00031,ST015,2025-06-10 19:00:00,Card,EUR,8.24,675.66,2025,6,10
TR00001079,CU000103,AC00409,ST031,2025-03-11 22:00:00,Invoice,EUR,12.45,722.78,2025,3,11
TR00001080,CU000382,AC00526,ST015,2025-02-01 14:00:00,Card,EUR,1.54,496.83,2025,2,1
TR00001081,CU000411,AC00229,ST009,2024-12-22 12:00:00,Cash,EUR,0.0,596.79,2024,12,22
TR00001082,CU000434,AC00108,ST018,2025-09-11 08:00:00,Card,EUR,9.23,800.54,2025,9,11
TR00001083,CU000485,AC00456,ST021,2024-02-10 21:00:00,Invoice,EUR,0.0,1389.08,2024,2,10
TR00001084,CU000155,AC00440,ST033,2024-07-29 12:00:00,BankTransfer,EUR,10.45,794.01,2024,7,29
TR00001085,CU000409,AC00152,ST017,2026-01-14 02:00:00,Invoice,EUR,9.01,390.75,2026,1,14
TR00001086,CU000393,AC00072,ST007,2025-02-23 12:00:00,Card,EUR,24.06,971.63,2025,2,23
TR00001087,CU000146,AC00380,ST002,2025-02-17 14:00:00,Card,EUR,20.68,78.47,2025,2,17
TR00001088,CU000436,AC00512,ST008,2025-03-16 12:00:00,Invoice,EUR,3.06,0.0,2025,3,16
TR00001089,CU000460,AC00400,ST015,2025-10-21 02:00:00,Invoice,EUR,1.43,23.7,2025,10,21
TR00001090,CU000028,AC00547,ST001,2024-11-10 20:00:00,Card,EUR,1.89,913.63,2024,11,10
TR00001091,CU000163,AC00505,ST035,2025-08-05 13:00:00,Cash,EUR,8.22,0.0,2025,8,5
TR00001092,CU000276,AC00304,ST021,2024-08-19 21:00:00,Card,EUR,13.45,904.44,2024,8,19
TR00001093,CU000141,AC00188,ST018,2024-11-26 10:00:00,Cash,EUR,18.28,0.0,2024,11,26
TR00001094,CU000063,AC00003,ST013,2025-01-04 09:00:00,Card,EUR,12.24,851.23,2025,1,4
TR00001095,CU000171,AC00086,ST007,2025-07-28 14:00:00,Invoice,EUR,0.0,335.15,2025,7,28
TR00001096,CU000065,AC00424,ST023,2025-03-23 16:00:00,Invoice,EUR,16.91,134.88,2025,3,23
TR00001097,CU000236,AC00118,ST022,2024-07-06 21:00:00,Card,EUR,11.14,534.92,2024,7,6
TR00001098,CU000364,AC00524,ST001,2025-11-26 03:00:00,Card,EUR,0.0,259.7,2025,11,26
TR00001099,CU000326,AC00289,ST007,2024-04-13 13:00:00,Card,EUR,0.0,718.46,2024,4,13
TR00001100,CU000278,AC00216,ST014,2024-09-14 04:00:00,Card,EUR,12.84,1174.9,2024,9,14
TR00001101,CU000143,AC00300,ST007,2024-09-27 07:00:00,Card,EUR,11.85,128.7,2024,9,27
TR00001102,CU000108,AC00517,ST020,2025-12-19 14:00:00,Card,EUR,0.0,283.1,2025,12,19
TR00001103,CU000244,AC00542,ST004,2025-10-04 05:00:00,Invoice,EUR,10.49,880.5,2025,10,4
TR00001104,CU000453,AC00241,ST032,2025-10-15 21:00:00,Card,EUR,21.58,125.63,2025,10,15
TR00001105,CU000473,AC00021,ST009,2025-07-31 02:00:00,Card,EUR,12.43,620.98,2025,7,31
TR00001106,CU000268,AC00491,ST030,2024-08-24 14:00:00,Invoice,EUR,11.9,103.47,2024,8,24
TR00001107,CU000130,AC00324,ST024,2025-02-01 00:00:00,Card,EUR,11.1,3.92,2025,2,1
TR00001108,CU000258,AC00525,ST009,2024-11-27 18:00:00,Card,EUR,9.22,526.44,2024,11,27
TR00001109,CU000158,AC00045,ST006,2025-05-20 09:00:00,Card,EUR,19.83,226.55,2025,5,20
TR00001110,CU000514,AC00014,ST035,2024-04-22 16:00:00,Card,EUR,10.73,307.47,2024,4,22
TR00001111,CU000242,AC00403,ST017,2024-08-26 13:00:00,Card,EUR,23.26,1997.73,2024,8,26
TR00001112,CU000330,AC00105,ST035,2024-01-06 04:00:00,Invoice,EUR,13.26,100.91,2024,1,6
TR00001113,CU000113,AC00012,ST038,2025-06-15 23:00:00,Card,EUR,1.12,370.63,2025,6,15
TR00001114,CU000185,AC00157,ST001,2025-12-17 14:00:00,Card,EUR,7.59,680.09,2025,12,17
TR00001115,CU000310,AC00239,ST035,2024-03-09 22:00:00,Invoice,EUR,10.37,1228.93,2024,3,9
TR00001116,CU000495,AC00337,ST032,2025-11-11 06:00:00,Invoice,EUR,7.14,346.77,2025,11,11
TR00001117,CU000043,AC00160,ST028,2025-06-19 02:00:00,Card,EUR,0.0,0.0,2025,6,19
TR00001118,CU000505,AC00037,ST025,2025-04-28 20:00:00,Card,EUR,3.34,855.63,2025,4,28
TR00001119,CU000204,AC00339,ST014,2025-05-15 15:00:00,BankTransfer,EUR,0.0,542.5,2025,5,15
TR00001120,CU000241,AC00429,ST011,2024-10-01 19:00:00,Card,EUR,9.39,370.45,2024,10,1
TR00001121,CU000441,AC00212,ST023,2025-07-12 12:00:00,Card,EUR,0.0,75.76,2025,7,12
TR00001122,CU000098,AC00473,ST023,2024-04-01 08:00:00,Card,EUR,0.0,572.68,2024,4,1
TR00001123,CU000059,AC00474,ST011,2025-12-12 19:00:00,Card,EUR,12.14,1953.67,2025,12,12
TR00001124,CU000349,AC00124,ST030,2024-12-28 16:00:00,Card,EUR,2.4,1131.82,2024,12,28
TR00001125,CU000297,AC00325,ST028,2024-06-05 12:00:00,Card,EUR,7.66,1075.61,2024,6,5
TR00001126,CU000282,AC00363,ST004,2025-08-22 09:00:00,Card,EUR,15.96,80.56,2025,8,22
TR00001127,CU000342,AC00049,ST033,2024-05-19 04:00:00,Card,EUR,4.5,276.94,2024,5,19
TR00001128,CU000368,AC00131,ST034,2025-07-04 15:00:00,Invoice,EUR,0.0,220.34,2025,7,4
TR00001129,CU000197,AC00139,ST035,2024-01-02 12:00:00,Card,EUR,0.89,15.15,2024,1,2
TR00001130,CU000176,AC00242,ST021,2025-09-18 13:00:00,Cash,EUR,6.42,238.43,2025,9,18
TR00001131,CU000448,AC00522,ST031,2025-12-24 13:00:00,Card,EUR,12.52,744.58,2025,12,24
TR00001132,CU000139,AC00362,ST026,2025-07-16 19:00:00,Invoice,EUR,0.0,227.95,2025,7,16
TR00001133,CU000177,AC00211,ST002,2024-08-23 08:00:00,Card,EUR,0.0,488.99,2024,8,23
TR00001134,CU000273,AC00201,ST026,2024-11-18 21:00:00,Card,EUR,17.56,1168.41,2024,11,18
TR00001135,CU000494,AC00500,ST009,2025-05-24 16:00:00,Card,EUR,23.51,604.67,2025,5,24
TR00001136,CU000173,AC00390,ST024,2025-06-28 17:00:00,Card,EUR,0.0,285.29,2025,6,28
TR00001137,CU000313,AC00027,ST014,2024-09-03 23:00:00,Card,EUR,18.9,788.93,2024,9,3
TR00001138,CU000327,AC00407,ST024,2025-01-16 01:00:00,Card,EUR,0.0,188.55,2025,1,16
TR00001139,CU000083,AC00266,ST038,2025-02-13 01:00:00,Card,EUR,37.4,4.57,2025,2,13
TR00001140,CU000402,AC00310,ST011,2024-08-15 05:00:00,Card,EUR,4.5,335.81,2024,8,15
TR00001141,CU000163,AC00505,ST012,2025-12-06 03:00:00,Card,EUR,12.73,0.0,2025,12,6
TR00001142,CU000188,AC00384,ST023,2025-05-20 19:00:00,Card,EUR,11.47,397.75,2025,5,20
TR00001143,CU000009,AC00344,ST007,2024-10-06 20:00:00,Card,EUR,11.91,149.97,2024,10,6
TR00001144,CU000188,AC00384,ST023,2024-08-21 13:00:00,Card,EUR,0.64,175.57,2024,8,21
TR00001145,CU000416,AC00336,ST011,2024-05-18 09:00:00,Card,EUR,10.91,28.52,2024,5,18
TR00001146,CU000308,AC00184,ST029,2025-01-07 05:00:00,Card,EUR,0.0,535.08,2025,1,7
TR00001147,CU000177,AC00211,ST036,2025-02-16 18:00:00,Card,EUR,5.78,487.53,2025,2,16
TR00001148,CU000422,AC00519,ST013,2024-02-04 02:00:00,Card,EUR,19.69,578.56,2024,2,4
TR00001149,CU000258,AC00525,ST012,2024-11-26 06:00:00,Card,EUR,18.97,275.46,2024,11,26
TR00001150,CU000014,AC00482,ST006,2025-11-01 22:00:00,Card,EUR,0.0,37.06,2025,11,1
TR00001151,CU000174,AC00101,ST011,2025-05-12 04:00:00,Card,EUR,5.99,457.17,2025,5,12
TR00001152,CU000252,AC00433,ST018,2025-12-25 10:00:00,Card,EUR,14.25,163.28,2025,12,25
TR00001153,CU000090,AC00333,ST019,2024-12-05 06:00:00,Card,EUR,25.05,230.18,2024,12,5
TR00001154,CU000180,AC00515,ST039,2025-03-17 00:00:00,Card,EUR,0.42,1431.18,2025,3,17
TR00001155,CU000012,AC00235,ST001,2024-02-24 11:00:00,Card,EUR,19.72,241.72,2024,2,24
TR00001156,CU000428,AC00464,ST026,2024-12-31 09:00:00,BankTransfer,EUR,19.28,1159.24,2024,12,31
TR00001157,CU000175,AC00368,ST029,2026-01-03 15:00:00,Card,EUR,1.26,671.33,2026,1,3
TR00001158,CU000041,AC00291,ST009,2025-04-13 01:00:00,Invoice,EUR,32.07,364.55,2025,4,13
TR00001159,CU000420,AC00446,ST026,2026-01-11 22:00:00,Card,EUR,15.16,60.76,2026,1,11
TR00001160,CU000001,AC00270,ST017,2025-11-17 23:00:00,Card,EUR,1.97,684.05,2025,11,17
TR00001161,CU000351,AC00421,ST004,2025-12-14 13:00:00,Card,EUR,2.55,1061.25,2025,12,14
TR00001162,CU000370,AC00283,ST028,2024-07-15 19:00:00,Card,EUR,5.32,0.0,2024,7,15
TR00001163,CU000199,AC00169,ST012,2024-08-04 19:00:00,BankTransfer,EUR,4.18,265.5,2024,8,4
TR00001164,CU000069,AC00175,ST031,2024-09-27 06:00:00,Card,EUR,7.13,1528.01,2024,9,27
TR00001165,CU000292,AC00197,ST003,2024-09-05 21:00:00,Card,EUR,0.0,166.91,2024,9,5
TR00001166,CU000020,AC00119,ST015,2024-08-18 01:00:00,Card,EUR,15.62,191.31,2024,8,18
TR00001167,CU000077,AC00353,ST004,2025-03-21 07:00:00,Card,EUR,20.9,0.0,2025,3,21
TR00001168,CU000087,AC00033,ST037,2025-10-09 00:00:00,Card,EUR,0.0,161.51,2025,10,9
TR00001169,CU000225,AC00330,ST016,2024-11-06 17:00:00,BankTransfer,EUR,5.44,667.69,2024,11,6
TR00001170,CU000380,AC00454,ST013,2024-08-11 09:00:00,Cash,EUR,0.0,179.18,2024,8,11
TR00001171,CU000182,AC00298,ST009,2024-08-08 04:00:00,Card,EUR,0.0,209.92,2024,8,8
TR00001172,CU000165,AC00379,ST020,2025-08-06 11:00:00,Invoice,EUR,0.0,334.7,2025,8,6
TR00001173,CU000475,AC00038,ST006,2024-01-14 21:00:00,Card,EUR,7.11,1052.13,2024,1,14
TR00001174,CU000089,AC00153,ST038,2024-10-24 03:00:00,Invoice,EUR,4.2,180.63,2024,10,24
TR00001175,CU000228,AC00369,ST025,2024-01-30 11:00:00,Card,EUR,14.2,935.28,2024,1,30
TR00001176,CU000006,AC00032,ST003,2024-12-05 01:00:00,Card,EUR,15.46,113.03,2024,12,5
TR00001177,CU000430,AC00346,ST002,2024-05-03 05:00:00,Cash,EUR,1.67,0.0,2024,5,3
TR00001178,CU000148,AC00486,ST030,2024-10-10 09:00:00,Card,EUR,0.0,1551.31,2024,10,10
TR00001179,CU000498,AC00523,ST003,2024-06-13 15:00:00,Invoice,EUR,12.84,114.38,2024,6,13
TR00001180,CU000329,AC00163,ST026,2024-06-21 09:00:00,BankTransfer,EUR,7.35,984.41,2024,6,21
TR00001181,CU000288,AC00178,ST026,2024-03-12 10:00:00,Card,EUR,0.0,1195.07,2024,3,12
TR00001182,CU000114,AC00090,ST027,2025-12-12 21:00:00,Invoice,EUR,9.05,122.01,2025,12,12
TR00001183,CU000057,AC00143,ST031,2024-06-06 18:00:00,Card,EUR,13.48,1163.6,2024,6,6
TR00001184,CU000447,AC00282,ST009,2025-08-18 04:00:00,Card,EUR,18.78,389.14,2025,8,18
TR00001185,CU000401,AC00401,ST019,2024-10-04 11:00:00,Card,EUR,0.0,869.08,2024,10,4
TR00001186,CU000224,AC00479,ST034,2025-10-01 15:00:00,Card,EUR,0.0,416.69,2025,10,1
TR00001187,CU000363,AC00316,ST001,2025-10-18 18:00:00,Card,EUR,23.0,258.24,2025,10,18
TR00001188,CU000016,AC00061,ST037,2025-02-25 12:00:00,BankTransfer,EUR,40.9,251.61,2025,2,25
TR00001189,CU000334,AC00190,ST015,2024-04-26 04:00:00,Card,EUR,7.94,850.19,2024,4,26
TR00001190,CU000475,AC00038,ST012,2024-10-27 06:00:00,Card,EUR,5.94,1401.65,2024,10,27
TR00001191,CU000205,AC00247,ST018,2024-11-26 18:00:00,Card,EUR,8.21,849.27,2024,11,26
TR00001192,CU000434,AC00108,ST006,2025-12-16 06:00:00,Invoice,EUR,13.07,636.29,2025,12,16
TR00001193,CU000456,AC00204,ST028,2025-06-20 05:00:00,BankTransfer,EUR,8.12,495.96,2025,6,20
TR00001194,CU000151,AC00439,ST015,2025-11-29 11:00:00,Card,EUR,27.43,2196.2,2025,11,29
TR00001195,CU000114,AC00090,ST014,2025-02-02 18:00:00,Card,EUR,16.43,1084.74,2025,2,2
TR00001196,CU000203,AC00373,ST027,2024-06-06 06:00:00,Card,EUR,17.57,234.03,2024,6,6
TR00001197,CU000118,AC00528,ST001,2025-08-17 16:00:00,Card,EUR,11.02,230.92,2025,8,17
TR00001198,CU000266,AC00177,ST019,2024-11-04 12:00:00,Card,EUR,4.82,0.0,2024,11,4
TR00001199,CU000096,AC00472,ST028,2024-03-06 21:00:00,Card,EUR,0.0,5.18,2024,3,6
TR00001200,CU000307,AC00194,ST009,2025-08-02 17:00:00,Invoice,EUR,12.82,950.78,2025,8,2
TR00001201,CU000205,AC00247,ST007,2025-03-23 11:00:00,Card,EUR,7.54,0.0,2025,3,23
TR00001202,CU000399,AC00345,ST023,2024-03-12 14:00:00,Card,EUR,8.08,1302.72,2024,3,12
TR00001203,CU000283,AC00314,ST019,2025-03-17 18:00:00,Invoice,EUR,2.32,449.51,2025,3,17
TR00001204,CU000120,AC00408,ST013,2024-10-23 20:00:00,Card,EUR,1.2,280.11,2024,10,23
TR00001205,CU000471,AC00094,ST012,2024-11-12 03:00:00,Card,EUR,4.78,268.18,2024,11,12
TR00001206,CU000476,AC00056,ST031,2024-06-22 19:00:00,Invoice,EUR,9.26,1194.68,2024,6,22
TR00001207,CU000398,AC00146,ST034,2025-06-28 11:00:00,Card,EUR,0.76,1002.19,2025,6,28
TR00001208,CU000371,AC00530,ST031,2024-04-22 12:00:00,Cash,EUR,0.0,335.17,2024,4,22
TR00001209,CU000431,AC00174,ST003,2025-07-09 19:00:00,Card,EUR,13.6,57.74,2025,7,9
TR00001210,CU000433,AC00321,ST014,2024-12-12 02:00:00,Card,EUR,0.0,199.82,2024,12,12
TR00001211,CU000258,AC00525,ST039,2025-07-01 09:00:00,Card,EUR,6.01,1050.18,2025,7,1
TR00001212,CU000300,AC00041,ST012,2025-11-01 19:00:00,Card,EUR,22.85,439.04,2025,11,1
TR00001213,CU000047,AC00508,ST018,2024-05-28 17:00:00,Card,EUR,11.02,377.07,2024,5,28
TR00001214,CU000439,AC00237,ST005,2024-01-20 00:00:00,Invoice,EUR,13.76,62.07,2024,1,20
TR00001215,CU000485,AC00456,ST021,2024-03-18 14:00:00,BankTransfer,EUR,0.0,254.97,2024,3,18
TR00001216,CU000349,AC00124,ST007,2024-12-12 15:00:00,Invoice,EUR,0.0,539.09,2024,12,12
TR00001217,CU000452,AC00502,ST002,2025-05-23 10:00:00,Card,EUR,30.55,247.43,2025,5,23
TR00001218,CU000089,AC00153,ST032,2025-10-13 16:00:00,Card,EUR,11.52,406.58,2025,10,13
TR00001219,CU000194,AC00151,ST012,2025-09-12 17:00:00,Invoice,EUR,0.0,693.77,2025,9,12
TR00001220,CU000307,AC00194,ST012,2024-07-06 19:00:00,Card,EUR,17.79,733.51,2024,7,6
TR00001221,CU000043,AC00160,ST011,2025-09-06 16:00:00,Card,EUR,6.79,343.96,2025,9,6
TR00001222,CU000294,AC00468,ST036,2025-10-30 03:00:00,Invoice,EUR,13.03,0.0,2025,10,30
TR00001223,CU000225,AC00330,ST029,2024-07-14 21:00:00,Card,EUR,26.27,55.08,2024,7,14
TR00001224,CU000316,AC00018,ST018,2025-04-05 17:00:00,Card,EUR,9.15,1525.89,2025,4,5
TR00001225,CU000274,AC00531,ST005,2025-04-16 18:00:00,Card,EUR,2.49,18.0,2025,4,16
TR00001226,CU000509,AC00183,ST011,2024-04-07 06:00:00,Cash,EUR,1.12,528.62,2024,4,7
TR00001227,CU000225,AC00330,ST018,2025-11-01 16:00:00,Card,EUR,11.93,940.83,2025,11,1
TR00001228,CU000354,AC00469,ST028,2025-05-01 19:00:00,Card,EUR,12.3,76.17,2025,5,1
TR00001229,CU000344,AC00074,ST013,2024-04-26 00:00:00,Card,EUR,3.82,753.67,2024,4,26
TR00001230,CU000514,AC00014,ST025,2025-04-07 05:00:00,Card,EUR,9.32,866.49,2025,4,7
TR00001231,CU000262,AC00438,ST029,2025-11-20 23:00:00,Card,EUR,0.55,232.78,2025,11,20
TR00001232,CU000012,AC00235,ST011,2025-03-07 02:00:00,Invoice,EUR,24.54,0.0,2025,3,7
TR00001233,CU000368,AC00131,ST019,2024-08-15 08:00:00,Invoice,EUR,12.32,1024.96,2024,8,15
TR00001234,CU000379,AC00402,ST015,2024-01-28 08:00:00,Card,EUR,11.62,485.36,2024,1,28
TR00001235,CU000388,AC00272,ST009,2025-04-04 14:00:00,BankTransfer,EUR,0.0,95.85,2025,4,4
TR00001236,CU000429,AC00351,ST036,2025-03-19 13:00:00,Card,EUR,9.11,103.28,2025,3,19
TR00001237,CU000043,AC00160,ST018,2024-09-27 18:00:00,Invoice,EUR,29.75,56.49,2024,9,27
TR00001238,CU000479,AC00395,ST012,2024-03-12 14:00:00,Cash,EUR,0.0,163.62,2024,3,12
TR00001239,CU000203,AC00373,ST034,2024-01-06 05:00:00,Cash,EUR,21.08,570.62,2024,1,6
TR00001240,CU000445,AC00498,ST018,2024-11-12 06:00:00,Cash,EUR,1.91,60.46,2024,11,12
TR00001241,CU000065,AC00424,ST001,2025-09-19 10:00:00,Cash,EUR,13.54,556.57,2025,9,19
TR00001242,CU000004,AC00073,ST039,2025-03-24 05:00:00,Invoice,EUR,19.0,479.51,2025,3,24
TR00001243,CU000348,AC00506,ST015,2024-06-14 12:00:00,Invoice,EUR,19.06,610.93,2024,6,14
TR00001244,CU000513,AC00485,ST022,2024-06-20 09:00:00,Card,EUR,0.0,117.9,2024,6,20
TR00001245,CU000321,AC00535,ST031,2025-03-06 08:00:00,BankTransfer,EUR,0.0,1508.37,2025,3,6
