ContactId,Category,NetAmount
CT000152,Carni,499.35
CT000152,Dispensa,70.44
CT000152,Ortofrutta,105.53
CT000152,Vino,114.53
CT000153,Dispensa,170.31
CT000153,Vino,9.31
CT000154,Bevande,33.48
CT000154,Carni,254.62
CT000154,Dispensa,437.78000000000003
CT000154,Latticini,628.8
CT000154,Ortofrutta,919.59
CT000154,Pesce,496.65999999999997
CT000154,Surgelati,91.15
CT000154,Vino,743.5699999999999
CT000155,Bevande,35.9
CT000155,Carni,18.46
CT000155,Dispensa,541.47
CT000155,Latticini,954.81
CT000155,Ortofrutta,391.44
CT000155,Pesce,61.2
CT000155,Surgelati,973.0999999999999
CT000155,Vino,153.88
CT000156,Bevande,98.07
CT000156,Dispensa,245.78
CT000156,Latticini,33.77
CT000156,Ortofrutta,175.67
CT000156,Surgelati,104.67
CT000156,Vino,1729.02
CT000157,Bevande,320.36
CT000157,Carni,519.03
CT000157,Dispensa,449.26000000000005
CT000157,Latticini,316.58
CT000157,Ortofrutta,1083.93
CT000157,Pesce,91.08
CT000157,Vino,993.16
CT000158,Bevande,906.02
CT000158,Carni,1074.31
CT000158,Dispensa,651.86
CT000158,Latticini,192.44
CT000158,Ortofrutta,202.35
CT000158,Pesce,326.02
CT000158,Surgelati,533.62
CT000158,Vino,638.42
CT000159,Bevande,524.28
CT000159,Carni,169.91
CT000159,Latticini,144.45
CT000159,Ortofrutta,289.01
CT000159,Pesce,1192.43
CT000159,Vino,1265.8
CT000160,Bevande,1001.51
CT000160,Carni,324.35
CT000160,Dispensa,257.81
CT000160,Latticini,990.8299999999999
CT000160,Ortofrutta,475.57
CT000160,Pesce,62.63
CT000160,Vino,171.08
CT000161,Bevande,40.71
CT000161,Carni,566.35
CT000161,Dispensa,155.82
CT000161,Latticini,609.76
CT000161,Ortofrutta,647.11
CT000161,Pesce,313.93
CT000161,Surgelati,130.03
CT000161,Vino,283.98
CT000162,Bevande,14.31
CT000162,Carni,214.17
CT000162,Dispensa,296.37
CT000162,Latticini,116.6
CT000162,Ortofrutta,42.42
CT000162,Pesce,230.88
CT000162,Vino,821.12
CT000163,Bevande,617.42
CT000163,Carni,511.19
CT000163,Dispensa,956.5699999999999
CT000163,Latticini,145.66
CT000163,Ortofrutta,1210.7
CT000163,Pesce,56.22
CT000163,Surgelati,559.9
CT000163,Vino,1483.4
CT000164,Bevande,323.23
CT000164,Dispensa,257.42
CT000164,Latticini,899.17
CT000164,Ortofrutta,2047.8999999999999
CT000164,Pesce,536.86
CT000164,Surgelati,812.15
CT000164,Vino,207.89
CT000165,Carni,434.87
CT000165,Dispensa,948.73
CT000165,Latticini,218.77999999999997
CT000165,Ortofrutta,378.29
CT000165,Vino,169.77
CT000166,Bevande,291.78000000000003
CT000166,Vino,425.8
CT000167,Bevande,659.07
CT000167,Carni,1122.38
CT000167,Dispensa,676.55
CT000167,Latticini,654.21
CT000167,Ortofrutta,700.52
CT000167,Pesce,561.74
CT000167,Surgelati,20.95
CT000167,Vino,1582.75
CT000168,Bevande,138.62
CT000168,Carni,948.0999999999999
CT000168,Dispensa,817.03
CT000168,Latticini,714.99
CT000168,Ortofrutta,847.0400000000001
CT000168,Pesce,981.31
CT000168,Vino,1143.3200000000002
CT000169,Bevande,226.55
CT000169,Carni,1050.08
CT000169,Latticini,308.61
CT000169,Ortofrutta,240.22
CT000169,Pesce,300.33
CT000169,Surgelati,692.22
CT000169,Vino,1031.54
CT000170,Bevande,858.52
CT000170,Carni,64.78
CT000170,Dispensa,126.25
CT000170,Latticini,236.48000000000002
CT000170,Ortofrutta,108.55
CT000170,Pesce,200.16
CT000170,Surgelati,159.53
CT000170,Vino,817.8000000000001
CT000171,Bevande,1678.1
CT000171,Carni,1747.69
CT000171,Dispensa,201.13
CT000171,Ortofrutta,378.98
CT000171,Surgelati,737.19
CT000171,Vino,1250.13
CT000172,Bevande,1044.47
CT000172,Carni,240.89
CT000172,Pesce,228.17999999999998
CT000172,Vino,1794.1
CT000173,Bevande,867.1800000000001
CT000173,Carni,584.34
CT000173,Dispensa,119.81
CT000173,Latticini,914.48
CT000173,Ortofrutta,167.29
CT000173,Pesce,320.59000000000003
CT000173,Surgelati,36.24
CT000173,Vino,936.38
CT000174,Carni,474.04999999999995
CT000174,Latticini,825.85
CT000174,Pesce,670.5
CT000174,Surgelati,219.63
CT000174,Vino,1209.56
CT000175,Bevande,194.9
CT000175,Carni,565.1
CT000175,Dispensa,63.2
CT000175,Latticini,956.08
CT000175,Ortofrutta,459.09000000000003
CT000175,Pesce,385.69000000000005
CT000175,Surgelati,322.96
CT000175,Vino,1235.84
CT000176,Bevande,561.0799999999999
CT000176,Carni,335.32
CT000176,Dispensa,417.08
CT000176,Latticini,407.99
CT000176,Ortofrutta,502.3
CT000176,Pesce,226.74
CT000176,Vino,544.47
CT000177,Bevande,1083.3899999999999
CT000177,Carni,827.6
CT000177,Dispensa,320.71
CT000177,Ortofrutta,484.05
CT000177,Surgelati,511.88
CT000177,Vino,462.03999999999996
CT000178,Bevande,34.75
CT000178,Carni,509.17
CT000178,Dispensa,553.96
CT000178,Latticini,881.88
CT000178,Ortofrutta,28.26
CT000178,Pesce,955.3900000000001
CT000178,Surgelati,513.13
CT000178,Vino,635.46
CT000179,Bevande,984.95
CT000179,Carni,739.72
CT000179,Dispensa,477.91
CT000179,Latticini,447.84
CT000179,Ortofrutta,484.58
CT000179,Pesce,372.2
CT000179,Surgelati,54.52
CT000179,Vino,120.82
CT000180,Bevande,475.48
CT000180,Latticini,254.92
CT000180,Ortofrutta,1439.65
CT000180,Pesce,688.19
CT000180,Vino,998.09
CT000181,Bevande,1422.05
CT000181,Carni,1012.5300000000001
CT000181,Dispensa,543.0899999999999
CT000181,Latticini,589.81
CT000181,Ortofrutta,132.72
CT000181,Pesce,383.65999999999997
CT000181,Vino,924.9200000000001
CT000182,Carni,91.15
CT000182,Ortofrutta,393.67999999999995
CT000182,Pesce,215.95000000000002
CT000182,Vino,923.6700000000001
CT000183,Bevande,1031.19
CT000183,Carni,915.77
CT000183,Dispensa,431.31
CT000183,Latticini,339.37
CT000183,Ortofrutta,406.15
CT000183,Pesce,493.51
CT000184,Bevande,637.63
CT000184,Carni,136.12
CT000184,Dispensa,10.57
CT000184,Latticini,649.0
CT000184,Ortofrutta,21.93
CT000184,Pesce,747.24
CT000184,Surgelati,67.62
CT000184,Vino,1233.17
CT000185,Bevande,416.64
CT000185,Carni,188.38
CT000185,Latticini,618.9200000000001
CT000185,Ortofrutta,173.65
CT000185,Pesce,19.74
CT000185,Surgelati,185.49
CT000185,Vino,176.1
CT000186,Bevande,391.64
CT000186,Carni,229.69
CT000186,Dispensa,771.23
CT000186,Pesce,72.24
CT000186,Vino,1261.8200000000002
CT000187,Bevande,266.94
CT000187,Carni,196.6
CT000187,Dispensa,284.64
CT000187,Latticini,79.26
CT000187,Ortofrutta,381.94
CT000187,Pesce,782.53
CT000187,Vino,573.27
CT000188,Bevande,165.25
CT000188,Carni,529.42
CT000188,Dispensa,31.35
CT000188,Latticini,377.43999999999994
CT000188,Ortofrutta,637.54
CT000188,Pesce,108.82
CT000188,Surgelati,295.59
CT000188,Vino,418.53
CT000189,Bevande,381.58
CT000189,Ortofrutta,783.5500000000001
CT000189,Vino,83.09
CT000190,Bevande,1471.15
CT000190,Carni,587.49
CT000190,Dispensa,56.27
CT000190,Latticini,500.99
CT000190,Ortofrutta,148.04
CT000190,Pesce,298.69
CT000190,Surgelati,208.86
CT000190,Vino,1502.1
CT000191,Bevande,729.92
CT000191,Carni,555.35
CT000191,Dispensa,318.18
CT000191,Latticini,778.4
CT000191,Ortofrutta,470.69
CT000191,Pesce,32.64
CT000191,Surgelati,114.66
CT000191,Vino,1691.72
CT000192,Carni,438.95
CT000192,Dispensa,1124.82
CT000192,Latticini,107.11000000000001
CT000192,Pesce,428.59
CT000192,Vino,121.54
CT000193,Bevande,1499.87
CT000193,Carni,1004.1600000000001
CT000193,Dispensa,693.26
CT000193,Latticini,223.08999999999997
CT000193,Ortofrutta,929.4
CT000193,Pesce,593.51
CT000193,Surgelati,349.95
CT000193,Vino,1281.4099999999999
CT000194,Bevande,720.0799999999999
CT000194,Carni,440.95000000000005
CT000194,Dispensa,617.9200000000001
CT000194,Latticini,789.01
CT000194,Ortofrutta,106.97
CT000194,Pesce,182.17
CT000194,Surgelati,17.46
CT000194,Vino,758.89
CT000195,Bevande,504.8299999999999
CT000195,Carni,155.3
CT000195,Dispensa,353.7
CT000195,Latticini,139.26
CT000195,Ortofrutta,85.23
CT000195,Vino,1076.73
CT000196,Bevande,209.87
CT000196,Carni,433.15
CT000196,Dispensa,226.45
CT000196,Latticini,368.32
CT000196,Ortofrutta,69.62
CT000196,Pesce,1157.8600000000001
CT000196,Surgelati,447.45000000000005
CT000196,Vino,341.14
CT000197,Bevande,1366.05
CT000197,Carni,1693.41
CT000197,Dispensa,899.22
CT000197,Latticini,772.19
CT000197,Ortofrutta,1377.53
CT000197,Pesce,1160.49
CT000197,Surgelati,475.25
CT000198,Bevande,740.36
CT000198,Carni,185.01
CT000198,Dispensa,357.51
CT000198,Latticini,123.69
CT000198,Ortofrutta,428.48
CT000198,Pesce,467.64
CT000198,Surgelati,378.35
CT000198,Vino,1213.81
CT000199,Bevande,158.02
CT000199,Carni,430.04
CT000199,Latticini,545.1600000000001
CT000199,Pesce,123.48
CT000199,Surgelati,348.41
CT000199,Vino,240.03
CT000200,Bevande,41.449999999999996
CT000200,Carni,65.2
CT000200,Latticini,197.25
CT000200,Ortofrutta,323.61
CT000200,Pesce,562.15
CT000200,Surgelati,33.89
CT000200,Vino,13.36
CT000201,Bevande,932.48
CT000201,Carni,171.07
CT000201,Dispensa,361.5
CT000201,Latticini,165.67
CT000201,Ortofrutta,1129.4299999999998
CT000201,Pesce,329.32
CT000201,Vino,184.57999999999998
CT000202,Bevande,116.99
CT000202,Carni,305.81
CT000202,Latticini,208.41000000000003
CT000202,Ortofrutta,139.34
CT000202,Pesce,422.26
CT000202,Surgelati,443.77
CT000202,Vino,979.24
CT000203,Bevande,430.12
CT000203,Carni,920.73
CT000203,Dispensa,14.53
CT000203,Latticini,849.04
CT000203,Ortofrutta,81.65
CT000203,Pesce,290.58
CT000203,Surgelati,156.32
CT000203,Vino,745.95
CT000204,Latticini,55.06
CT000204,Pesce,95.94
CT000205,Bevande,460.21
CT000205,Carni,414.75
CT000205,Dispensa,56.45
CT000205,Latticini,305.71
CT000205,Pesce,121.97
CT000206,Bevande,734.29
CT000206,Carni,169.6
CT000206,Dispensa,61.96
CT000206,Ortofrutta,193.95
CT000206,Pesce,63.26
CT000206,Vino,190.26
CT000207,Carni,540.65
CT000207,Latticini,27.57
CT000207,Pesce,509.16999999999996
CT000208,Bevande,12.36
CT000208,Ortofrutta,331.51
CT000209,Bevande,637.8
CT000209,Carni,532.49
CT000209,Latticini,447.62
CT000209,Ortofrutta,986.11
CT000209,Pesce,336.24
CT000209,Surgelati,237.73
CT000209,Vino,1570.02
CT000210,Bevande,1773.46
CT000210,Carni,20.43
CT000210,Dispensa,1307.74
CT000210,Latticini,367.1
CT000210,Ortofrutta,520.75
CT000210,Pesce,454.26
CT000210,Surgelati,148.99
CT000210,Vino,258.55
CT000211,Bevande,262.99
CT000211,Carni,735.62
CT000211,Dispensa,714.88
CT000211,Ortofrutta,710.47
CT000211,Pesce,435.6
CT000211,Surgelati,438.79
CT000211,Vino,82.23
CT000212,Bevande,67.98
CT000212,Carni,288.31
CT000212,Ortofrutta,380.27
CT000212,Vino,483.57
CT000213,Bevande,156.39
CT000213,Dispensa,584.43
CT000213,Latticini,180.01
CT000213,Ortofrutta,477.29
CT000213,Pesce,234.26
CT000213,Surgelati,46.68
CT000213,Vino,192.17
CT000214,Bevande,15.44
CT000214,Carni,630.3199999999999
CT000214,Dispensa,250.67
CT000214,Pesce,284.09000000000003
CT000214,Vino,1240.37
CT000215,Bevande,568.96
CT000215,Carni,243.27
CT000215,Dispensa,27.31
CT000215,Latticini,68.96
CT000215,Ortofrutta,512.19
CT000215,Pesce,419.28
CT000215,Vino,68.66
CT000216,Bevande,599.26
CT000216,Carni,51.76
CT000216,Dispensa,418.85
CT000216,Latticini,526.53
CT000216,Ortofrutta,661.87
CT000216,Pesce,706.8
CT000216,Surgelati,955.83
CT000216,Vino,369.35
CT000217,Bevande,577.94
CT000217,Carni,989.86
CT000217,Dispensa,207.37
CT000217,Latticini,363.26
CT000217,Ortofrutta,228.57
CT000217,Pesce,260.61
CT000217,Surgelati,131.79
CT000217,Vino,319.44
CT000218,Bevande,685.5799999999999
CT000218,Carni,315.27
CT000218,Dispensa,8.55
CT000218,Latticini,265.66
CT000218,Ortofrutta,820.36
CT000218,Pesce,373.15999999999997
CT000218,Surgelati,111.32
CT000218,Vino,348.87
CT000219,Bevande,1368.72
CT000219,Carni,642.92
CT000219,Dispensa,371.76
CT000219,Latticini,841.0999999999999
CT000219,Ortofrutta,321.99
CT000219,Pesce,32.41
CT000219,Surgelati,146.38
CT000219,Vino,857.14
CT000220,Bevande,516.3299999999999
CT000220,Carni,539.6
CT000220,Dispensa,264.35
CT000220,Latticini,1867.11
CT000220,Ortofrutta,678.71
CT000220,Pesce,85.05
CT000220,Surgelati,25.36
CT000220,Vino,1135.27
CT000221,Bevande,333.83
CT000221,Carni,1418.83
CT000221,Dispensa,264.72
CT000221,Latticini,90.03
CT000221,Ortofrutta,2028.94
CT000221,Vino,386.27
CT000222,Bevande,1362.19
CT000222,Carni,39.25
CT000222,Dispensa,57.13
CT000222,Ortofrutta,100.58
CT000222,Pesce,163.54
CT000222,Surgelati,39.03
CT000222,Vino,480.26
CT000223,Carni,895.08
CT000223,Dispensa,359.82
CT000223,Latticini,183.32
CT000223,Ortofrutta,375.78
CT000223,Pesce,544.49
CT000223,Surgelati,266.71999999999997
CT000224,Bevande,437.20000000000005
CT000224,Carni,53.15
CT000224,Dispensa,399.32
CT000224,Latticini,497.35
CT000224,Ortofrutta,278.02
CT000224,Pesce,527.67
CT000224,Surgelati,986.3299999999999
CT000224,Vino,358.84000000000003
CT000225,Bevande,11.3
CT000225,Carni,567.97
CT000225,Latticini,191.38
CT000225,Ortofrutta,38.23
CT000225,Surgelati,454.78
CT000226,Bevande,186.15
CT000226,Carni,1049.3700000000001
CT000226,Dispensa,141.16
CT000226,Latticini,321.06
CT000226,Ortofrutta,465.57
CT000226,Vino,2226.7
CT000227,Bevande,70.42
CT000227,Carni,91.57000000000001
CT000227,Dispensa,33.37
CT000227,Latticini,447.8
CT000227,Ortofrutta,930.62
CT000227,Surgelati,293.46999999999997
CT000227,Vino,601.9300000000001
CT000228,Bevande,370.6
CT000228,Carni,45.69
CT000228,Latticini,1049.0900000000001
CT000228,Ortofrutta,765.37
CT000228,Vino,1101.42
CT000229,Bevande,1969.84
CT000229,Carni,892.08
CT000229,Dispensa,599.04
CT000229,Latticini,381.25
CT000229,Ortofrutta,648.4499999999999
CT000229,Pesce,172.09
CT000229,Surgelati,37.71
CT000229,Vino,1352.96
CT000230,Bevande,59.88
CT000230,Carni,170.56
CT000230,Dispensa,492.31999999999994
CT000230,Latticini,324.12
CT000230,Ortofrutta,850.83
CT000230,Pesce,446.39000000000004
CT000230,Vino,1184.8400000000001
CT000231,Bevande,384.91
CT000231,Carni,1173.58
CT000231,Dispensa,124.92
CT000231,Latticini,800.34
CT000231,Ortofrutta,472.48
CT000231,Pesce,664.8199999999999
CT000231,Surgelati,622.06
CT000231,Vino,1856.45
CT000232,Bevande,939.97
CT000232,Carni,327.06
CT000232,Dispensa,130.12
CT000232,Latticini,653.4300000000001
CT000232,Ortofrutta,426.34000000000003
CT000232,Pesce,802.91
CT000232,Surgelati,71.55
CT000232,Vino,379.02
CT000233,Bevande,955.4300000000001
CT000233,Carni,327.83000000000004
CT000233,Dispensa,176.86
CT000233,Latticini,1486.23
CT000233,Ortofrutta,12.1
CT000233,Pesce,226.64
CT000233,Surgelati,419.87
CT000233,Vino,1088.23
CT000234,Bevande,493.91999999999996
CT000234,Carni,935.74
CT000234,Latticini,78.06
CT000234,Ortofrutta,39.09
CT000234,Pesce,167.86
CT000234,Vino,296.84
CT000235,Bevande,219.51999999999998
CT000235,Carni,527.74
CT000235,Pesce,375.86
CT000235,Vino,796.0
CT000236,Carni,181.52
CT000236,Latticini,381.5
CT000236,Ortofrutta,133.28
CT000236,Surgelati,19.95
CT000236,Vino,19.26
CT000237,Bevande,14.64
CT000237,Carni,1058.23
CT000237,Dispensa,278.99
CT000237,Ortofrutta,346.31
CT000237,Surgelati,233.52
CT000238,Bevande,468.10999999999996
CT000238,Carni,729.4100000000001
CT000238,Dispensa,431.83000000000004
CT000238,Latticini,290.79999999999995
CT000238,Ortofrutta,509.34000000000003
CT000238,Pesce,715.5
CT000238,Vino,961.72
CT000239,Bevande,560.74
CT000239,Carni,599.6500000000001
CT000239,Dispensa,67.84
CT000239,Latticini,510.18
CT000239,Ortofrutta,875.4
CT000239,Pesce,961.03
CT000239,Surgelati,457.35
CT000240,Bevande,233.31
CT000240,Latticini,89.82
CT000240,Ortofrutta,812.35
CT000240,Pesce,591.91
CT000240,Surgelati,301.71000000000004
CT000240,Vino,225.56
CT000241,Bevande,499.22
CT000241,Carni,677.42
CT000241,Dispensa,71.98
CT000241,Ortofrutta,664.87
CT000241,Pesce,563.79
CT000241,Surgelati,409.36
CT000241,Vino,1168.27
CT000242,Bevande,1247.38
CT000242,Carni,2065.56
CT000242,Dispensa,12.33
CT000242,Latticini,14.43
CT000242,Ortofrutta,907.36
CT000242,Pesce,496.69
CT000242,Surgelati,408.22
CT000242,Vino,1095.07
CT000243,Bevande,1233.39
CT000243,Carni,344.05
CT000243,Dispensa,502.28
CT000243,Latticini,74.87
CT000243,Ortofrutta,380.72999999999996
CT000243,Surgelati,139.68
CT000243,Vino,235.48
CT000244,Bevande,220.22
CT000244,Carni,234.29999999999998
CT000244,Dispensa,1034.09
CT000244,Latticini,289.62
CT000244,Ortofrutta,775.0799999999999
CT000244,Pesce,190.38
CT000244,Surgelati,65.19
CT000244,Vino,469.31
CT000245,Bevande,290.90999999999997
CT000245,Carni,388.09
CT000245,Dispensa,292.53
CT000245,Latticini,562.76
CT000245,Ortofrutta,1113.83
CT000245,Surgelati,558.67
CT000245,Vino,48.84
CT000246,Bevande,222.31
CT000246,Carni,125.48
CT000246,Dispensa,498.11
CT000246,Latticini,538.98
CT000247,Bevande,416.72
CT000247,Carni,406.59
CT000247,Dispensa,763.6
CT000247,Latticini,510.77
CT000247,Ortofrutta,769.97
CT000247,Pesce,1058.4
CT000247,Surgelati,219.49
CT000247,Vino,776.71
CT000248,Bevande,574.83
CT000248,Carni,334.49
CT000248,Dispensa,296.35
CT000248,Latticini,334.73
CT000248,Ortofrutta,494.1
CT000248,Pesce,149.41
CT000248,Vino,299.35
CT000249,Bevande,276.13
CT000249,Carni,2092.9
CT000249,Dispensa,572.76
CT000249,Latticini,737.3800000000001
CT000249,Ortofrutta,294.03
CT000249,Pesce,646.41
CT000249,Surgelati,366.3
CT000249,Vino,469.91
CT000250,Bevande,616.25
CT000250,Carni,59.89
CT000250,Dispensa,670.01
CT000250,Latticini,253.93
CT000250,Ortofrutta,563.37
CT000250,Pesce,227.18999999999997
CT000250,Surgelati,411.21000000000004
CT000250,Vino,463.14
CT000251,Bevande,708.52
CT000251,Carni,959.8
CT000251,Dispensa,416.61
CT000251,Latticini,716.2
CT000251,Ortofrutta,561.9399999999999
CT000251,Pesce,765.3
CT000251,Surgelati,47.49
CT000251,Vino,903.21
CT000252,Bevande,1946.19
CT000252,Carni,88.28
CT000252,Dispensa,413.47999999999996
CT000252,Latticini,668.28
CT000252,Ortofrutta,676.6700000000001
CT000252,Pesce,77.68
CT000252,Surgelati,261.51
CT000252,Vino,212.81
CT000253,Bevande,445.86
CT000253,Carni,322.65
CT000253,Dispensa,427.24
CT000253,Ortofrutta,642.03
CT000253,Pesce,874.0799999999999
CT000253,Surgelati,484.65
CT000253,Vino,782.99
CT000254,Bevande,1131.76
CT000254,Carni,923.1700000000001
CT000254,Latticini,441.0
CT000254,Ortofrutta,803.12
CT000254,Pesce,162.46
CT000254,Vino,322.51
CT000255,Bevande,474.03999999999996
CT000255,Carni,343.98
CT000255,Dispensa,213.26000000000002
CT000255,Latticini,592.69
CT000255,Pesce,520.36
CT000255,Surgelati,236.15
CT000255,Vino,445.17
CT000256,Bevande,196.89
CT000256,Carni,29.71
CT000256,Dispensa,144.15
CT000256,Latticini,791.75
CT000256,Ortofrutta,32.92
CT000256,Pesce,162.59
CT000256,Surgelati,287.15
CT000256,Vino,710.31
CT000257,Carni,360.29
CT000257,Dispensa,294.56
CT000257,Latticini,142.31
CT000257,Ortofrutta,147.16
CT000257,Pesce,267.56
CT000257,Vino,1336.95
CT000258,Bevande,416.48
CT000258,Dispensa,43.85
CT000258,Ortofrutta,428.67999999999995
CT000258,Pesce,16.78
CT000258,Vino,20.89
CT000259,Bevande,471.07
CT000259,Carni,48.49
CT000259,Dispensa,19.83
CT000259,Latticini,69.3
CT000259,Ortofrutta,434.11
CT000259,Pesce,576.6800000000001
CT000259,Vino,245.14999999999998
CT000260,Bevande,783.1500000000001
CT000260,Carni,335.04
CT000260,Dispensa,48.93000000000001
CT000260,Latticini,771.5699999999999
CT000260,Ortofrutta,908.79
CT000260,Pesce,161.8
CT000260,Surgelati,193.06
CT000260,Vino,1089.63
CT000261,Bevande,91.5
CT000261,Carni,298.51
CT000261,Vino,122.39
CT000262,Carni,378.53000000000003
CT000262,Dispensa,165.76
CT000262,Latticini,383.07
CT000262,Pesce,375.70000000000005
CT000262,Surgelati,28.29
CT000262,Vino,180.87
CT000263,Bevande,28.73
CT000263,Carni,187.48
CT000263,Dispensa,689.27
CT000263,Latticini,50.09
CT000263,Ortofrutta,423.62
CT000263,Surgelati,632.24
CT000263,Vino,1187.3200000000002
CT000264,Bevande,233.17
CT000264,Carni,53.0
CT000264,Dispensa,702.18
CT000264,Latticini,255.81
CT000264,Ortofrutta,394.96
CT000264,Surgelati,281.87
CT000264,Vino,526.77
CT000265,Bevande,220.29000000000002
CT000265,Carni,786.39
CT000265,Dispensa,109.54
CT000265,Latticini,557.37
CT000265,Ortofrutta,209.59
CT000265,Pesce,204.47
CT000265,Surgelati,539.36
CT000265,Vino,594.5
CT000266,Bevande,133.05
CT000266,Carni,151.4
CT000266,Latticini,319.1
CT000266,Pesce,242.83
CT000266,Vino,138.55
CT000267,Bevande,22.13
CT000267,Carni,372.31
CT000267,Latticini,41.77
CT000267,Pesce,135.95
CT000267,Vino,93.87
CT000269,Bevande,17.38
CT000269,Carni,159.24
CT000269,Dispensa,245.58
CT000269,Latticini,358.26
CT000269,Ortofrutta,923.1
CT000269,Surgelati,66.59
CT000270,Bevande,289.47
CT000270,Carni,447.15999999999997
CT000270,Latticini,43.42
CT000270,Pesce,438.82000000000005
CT000270,Surgelati,453.96999999999997
CT000270,Vino,2105.29
CT000271,Bevande,724.26
CT000271,Carni,797.6800000000001
CT000271,Dispensa,112.78
CT000271,Latticini,256.1
CT000271,Ortofrutta,107.17
CT000271,Pesce,116.63
CT000271,Surgelati,323.43
CT000272,Carni,165.4
CT000272,Dispensa,342.45
CT000272,Latticini,362.46
CT000272,Ortofrutta,512.06
CT000272,Surgelati,453.73
CT000272,Vino,437.74
CT000273,Bevande,11.59
CT000273,Carni,30.23
CT000273,Dispensa,105.44
CT000273,Latticini,535.2
CT000273,Ortofrutta,176.56
CT000273,Pesce,879.6400000000001
CT000273,Surgelati,1208.65
CT000273,Vino,783.66
CT000274,Bevande,1137.34
CT000274,Carni,268.89
CT000274,Dispensa,19.52
CT000274,Pesce,33.64
CT000274,Vino,546.7900000000001
CT000275,Bevande,1010.09
CT000275,Carni,525.02
CT000275,Dispensa,87.96000000000001
CT000275,Latticini,471.91
CT000275,Ortofrutta,720.78
CT000275,Pesce,321.77
CT000275,Vino,1551.31
CT000276,Carni,68.02
CT000276,Latticini,39.74
CT000276,Ortofrutta,96.53
CT000277,Bevande,130.83
CT000277,Latticini,212.14
CT000277,Vino,1418.1999999999998
CT000278,Bevande,1354.16
CT000278,Carni,33.9
CT000278,Dispensa,533.05
CT000278,Latticini,505.5
CT000278,Ortofrutta,871.6899999999999
CT000278,Pesce,514.17
CT000278,Surgelati,176.25
CT000278,Vino,933.62
CT000279,Bevande,198.81
CT000279,Carni,41.06
CT000279,Dispensa,151.21
CT000279,Latticini,63.69
CT000279,Pesce,20.86
CT000279,Surgelati,207.7
CT000279,Vino,1149.76
CT000281,Bevande,678.99
CT000281,Carni,1154.89
CT000281,Dispensa,40.89
CT000281,Latticini,949.3100000000001
CT000281,Ortofrutta,767.9200000000001
CT000281,Pesce,333.56
CT000281,Surgelati,39.98
CT000281,Vino,1847.12
CT000282,Bevande,565.77
