TransactionId,TransactionDateTime,StoreId,Currency,PaymentMethod,DiscountEUR,CustomerId,AccountId,ContactId,AnonymousShopperId,TotalNetAmountEUR,Year,Month,Day
TR00000241,2024-08-13 00:00:00,ST021,EUR,Card,14.64,CU000221,AC00010,,,0.0,2024,8,13
TR00000242,2025-03-04 01:00:00,ST004,EUR,Cash,4.13,,,,AN000021,169.07,2025,3,4
TR00000243,2025-03-24 09:00:00,ST011,EUR,Card,16.52,,,,AN000255,491.73,2025,3,24
TR00000244,2024-08-03 21:00:00,ST022,EUR,Cash,2.44,CU000130,AC00503,,,2.35,2024,8,3
TR00000245,2024-03-06 08:00:00,ST034,EUR,Invoice,7.06,CU000096,AC00267,,,133.07,2024,3,6
TR00000246,2025-12-12 22:00:00,ST018,EUR,Card,17.54,CU000275,AC00584,CO000474,,1301.22,2025,12,12
TR00000247,2025-10-11 14:00:00,ST031,EUR,Invoice,5.12,,,,AN000263,489.35,2025,10,11
TR00000248,2024-01-21 19:00:00,ST024,EUR,Card,3.06,CU000049,AC00499,,,463.23,2024,1,21
TR00000249,2024-03-20 20:00:00,ST017,EUR,Card,10.18,,,,AN000095,353.79,2024,3,20
TR00000250,2024-03-17 21:00:00,ST009,EUR,Invoice,0.0,,,,AN000314,736.77,2024,3,17
TR00000251,2025-06-22 03:00:00,ST034,EUR,Card,0.0,CU000354,AC00407,,,10.22,2025,6,22
TR00000252,2024-07-06 04:00:00,ST004,EUR,Card,3.52,,,,AN000624,11.3,2024,7,6
TR00000253,2024-09-29 15:00:00,ST006,EUR,Card,0.0,CU000246,AC00159,,,169.9,2024,9,29
TR00000254,2024-08-03 08:00:00,ST023,EUR,Invoice,0.0,CU000395,AC00486,,,725.06,2024,8,3
TR00000255,2024-04-14 23:00:00,ST023,EUR,Cash,9.36,CU000426,AC00417,CO000403,,1630.57,2024,4,14
TR00000256,2024-03-31 08:00:00,ST012,EUR,Card,7.49,,,,AN000259,231.22,2024,3,31
TR00000257,2025-04-19 18:00:00,ST013,EUR,Card,21.54,CU000265,AC00457,,,107.78,2025,4,19
TR00000258,2024-06-18 21:00:00,ST005,EUR,Cash,13.57,CU000067,AC00142,CO000935,,616.32,2024,6,18
TR00000259,2025-03-04 22:00:00,ST033,EUR,Invoice,6.82,CU000436,AC00270,,,126.35,2025,3,4
TR00000260,2025-03-02 07:00:00,ST034,EUR,Card,14.22,CU000412,AC00218,CO000918,,569.22,2025,3,2
TR00000261,2025-05-10 00:00:00,ST016,EUR,Card,5.88,CU000150,AC00169,,,1039.48,2025,5,10
TR00000262,2025-05-19 21:00:00,ST019,EUR,Card,21.6,,,,AN000752,2372.37,2025,5,19
TR00000263,2024-03-23 20:00:00,ST035,EUR,Card,7.76,,,,AN000519,0.0,2024,3,23
TR00000264,2024-06-01 11:00:00,ST023,EUR,Card,24.34,CU000204,AC00395,CO000997,,184.39,2024,6,1
TR00000265,2024-11-07 07:00:00,ST032,EUR,Card,11.17,CU000185,AC00376,,,161.07,2024,11,7
TR00000266,2024-11-23 13:00:00,ST013,EUR,Card,16.35,,,,AN000174,265.16,2024,11,23
TR00000267,2024-05-11 03:00:00,ST030,EUR,Cash,0.0,,,,AN000360,125.61,2024,5,11
TR00000268,2024-08-02 12:00:00,ST018,EUR,Card,0.0,,,,AN000596,982.04,2024,8,2
TR00000269,2024-05-12 02:00:00,ST025,EUR,Cash,13.32,CU000201,AC00233,CO000828,,268.66,2024,5,12
TR00000270,2024-09-29 18:00:00,ST006,EUR,Cash,6.14,CU000258,AC00044,CO000638,,1555.32,2024,9,29
TR00000271,2025-01-28 01:00:00,ST022,EUR,Card,12.14,,,,AN000164,45.84,2025,1,28
TR00000272,2024-12-12 06:00:00,ST018,EUR,Card,4.46,CU000275,AC00584,CO000474,,0.0,2024,12,12
TR00000273,2025-12-25 03:00:00,ST002,EUR,Card,7.11,,,,AN000277,562.4,2025,12,25
TR00000274,2024-10-03 01:00:00,ST040,EUR,Invoice,8.46,CU000291,AC00025,CO000280,,169.66,2024,10,3
TR00000275,2024-02-14 02:00:00,ST001,EUR,Invoice,5.94,,,,AN000010,798.54,2024,2,14
TR00000276,2025-11-08 22:00:00,ST036,EUR,Invoice,0.0,CU000414,AC00369,CO000436,,474.04,2025,11,8
TR00000277,2024-04-02 22:00:00,ST036,EUR,Card,0.0,CU000427,AC00204,CO000872,,0.0,2024,4,2
TR00000278,2025-04-28 02:00:00,ST022,EUR,Card,0.0,CU000052,AC00511,CO000594,,265.77,2025,4,28
TR00000279,2025-12-11 10:00:00,ST035,EUR,Card,21.72,CU000453,AC00205,,,898.56,2025,12,11
TR00000280,2025-01-14 05:00:00,ST019,EUR,Card,6.91,,,,AN000617,884.02,2025,1,14
TR00000281,2025-09-23 23:00:00,ST017,EUR,Card,5.6,CU000492,AC00545,CO000052,,293.93,2025,9,23
TR00000282,2024-06-22 20:00:00,ST026,EUR,Card,7.31,,,,AN000001,592.97,2024,6,22
TR00000283,2025-05-26 08:00:00,ST024,EUR,Card,5.25,,,,AN000649,652.45,2025,5,26
TR00000284,2024-01-04 05:00:00,ST026,EUR,Invoice,24.1,,,,AN000444,519.84,2024,1,4
TR00000285,2025-06-27 03:00:00,ST039,EUR,Cash,6.97,CU000400,AC00552,CO000775,,284.5,2025,6,27
TR00000286,2025-11-19 04:00:00,ST002,EUR,Card,9.1,CU000291,AC00025,CO000317,,0.0,2025,11,19
TR00000287,2024-07-23 20:00:00,ST040,EUR,Card,9.74,CU000400,AC00552,CO000775,,1367.2,2024,7,23
TR00000288,2024-08-24 20:00:00,ST017,EUR,Card,9.2,,,,AN000031,0.0,2024,8,24
TR00000289,2025-02-11 02:00:00,ST006,EUR,Card,0.0,CU000300,AC00055,CO000078,,0.0,2025,2,11
TR00000290,2025-06-04 17:00:00,ST010,EUR,Card,10.32,,,,AN000605,1380.84,2025,6,4
TR00000291,2025-07-23 13:00:00,ST023,EUR,Cash,6.56,CU000050,AC00163,,,1478.85,2025,7,23
TR00000292,2025-02-20 12:00:00,ST028,EUR,Invoice,0.0,CU000112,AC00283,CO000808,,2002.93,2025,2,20
TR00000293,2024-10-05 04:00:00,ST017,EUR,Card,20.41,CU000264,AC00598,,,285.3,2024,10,5
TR00000294,2024-03-03 23:00:00,ST001,EUR,Card,14.04,CU000506,AC00245,CO000026,,670.86,2024,3,3
TR00000295,2024-11-14 06:00:00,ST025,EUR,Card,22.8,CU000046,AC00165,CO000018,,352.55,2024,11,14
TR00000296,2025-09-13 00:00:00,ST028,EUR,Card,24.4,CU000510,AC00352,CO000354,,1034.18,2025,9,13
TR00000297,2025-03-04 22:00:00,ST025,EUR,Card,16.23,CU000376,AC00099,,,237.65,2025,3,4
TR00000298,2025-04-18 01:00:00,ST001,EUR,Cash,0.59,,,,AN000144,146.25,2025,4,18
TR00000299,2024-10-13 06:00:00,ST006,EUR,Invoice,2.5,CU000285,AC00589,CO000480,,1189.1,2024,10,13
TR00000300,2024-05-03 02:00:00,ST008,EUR,Cash,1.89,CU000259,AC00585,CO000773,,125.67,2024,5,3
TR00000301,2024-12-25 04:00:00,ST009,EUR,BankTransfer,13.78,CU000555,AC00378,CO000989,,66.5,2024,12,25
TR00000302,2025-10-23 19:00:00,ST027,EUR,Cash,9.74,,,,AN000144,0.0,2025,10,23
TR00000303,2024-07-12 08:00:00,ST026,EUR,Card,4.23,CU000116,AC00183,,,183.88,2024,7,12
TR00000304,2025-11-27 22:00:00,ST016,EUR,Card,4.37,,,,AN000309,889.85,2025,11,27
TR00000305,2025-03-24 05:00:00,ST035,EUR,Card,3.19,,,,AN000055,1825.63,2025,3,24
TR00000306,2025-10-19 12:00:00,ST036,EUR,Card,0.0,CU000066,AC00084,,,959.18,2025,10,19
TR00000307,2024-04-03 11:00:00,ST024,EUR,Card,0.0,CU000532,AC00491,CO000888,,532.43,2024,4,3
TR00000308,2024-10-12 10:00:00,ST032,EUR,Card,5.77,CU000005,AC00140,CO000861,,565.49,2024,10,12
TR00000309,2024-01-12 13:00:00,ST033,EUR,Invoice,5.98,,,,AN000720,2491.97,2024,1,12
TR00000310,2025-10-05 13:00:00,ST018,EUR,Card,0.0,,,,AN000106,1655.27,2025,10,5
TR00000311,2024-01-12 09:00:00,ST004,EUR,Card,4.24,,,,AN000745,1310.63,2024,1,12
TR00000312,2025-04-30 21:00:00,ST021,EUR,Invoice,8.93,,,,AN000049,543.04,2025,4,30
TR00000313,2025-05-11 01:00:00,ST016,EUR,Card,26.93,,,,AN000680,208.51,2025,5,11
TR00000314,2025-03-16 11:00:00,ST036,EUR,Invoice,0.0,,,,AN000237,160.33,2025,3,16
TR00000315,2025-08-21 18:00:00,ST028,EUR,Card,21.87,CU000406,AC00331,,,1704.73,2025,8,21
TR00000316,2024-08-13 02:00:00,ST007,EUR,Invoice,11.77,CU000229,AC00543,CO000128,,0.0,2024,8,13
TR00000317,2025-04-07 08:00:00,ST029,EUR,Card,0.0,CU000070,AC00100,,,545.56,2025,4,7
TR00000318,2025-08-08 23:00:00,ST027,EUR,Invoice,10.5,CU000134,AC00149,CO000360,,550.24,2025,8,8
TR00000319,2024-09-15 01:00:00,ST033,EUR,Invoice,0.0,,,,AN000211,61.1,2024,9,15
TR00000320,2025-11-16 03:00:00,ST038,EUR,Card,2.62,CU000266,AC00586,,,769.5,2025,11,16
TR00000321,2026-01-09 02:00:00,ST024,EUR,Card,25.23,,,,AN000328,91.93,2026,1,9
TR00000322,2025-05-06 11:00:00,ST030,EUR,Card,7.46,CU000223,AC00106,CO000627,,0.0,2025,5,6
TR00000323,2024-07-18 22:00:00,ST004,EUR,Card,16.53,CU000032,AC00435,,,13.86,2024,7,18
TR00000324,2024-06-30 07:00:00,ST021,EUR,Card,2.44,CU000289,AC00538,,,226.26,2024,6,30
TR00000325,2024-08-30 06:00:00,ST021,EUR,Card,0.0,,,,AN000309,253.03,2024,8,30
TR00000326,2025-11-06 20:00:00,ST013,EUR,Invoice,3.68,CU000255,AC00127,,,802.24,2025,11,6
TR00000327,2024-08-28 04:00:00,ST026,EUR,Card,0.0,CU000352,AC00522,CO000682,,1046.19,2024,8,28
TR00000328,2025-03-14 01:00:00,ST012,EUR,Card,11.45,,,,AN000231,2364.58,2025,3,14
TR00000329,2024-04-25 19:00:00,ST017,EUR,Card,6.05,CU000268,AC00532,CO000540,,577.99,2024,4,25
TR00000330,2024-02-19 02:00:00,ST024,EUR,Card,9.65,CU000227,AC00167,CO000704,,500.41,2024,2,19
TR00000331,2024-02-25 05:00:00,ST028,EUR,Card,0.0,CU000167,AC00189,,,0.0,2024,2,25
TR00000332,2024-04-20 05:00:00,ST036,EUR,Invoice,0.0,CU000327,AC00327,CO000603,,277.07,2024,4,20
TR00000333,2025-06-06 05:00:00,ST006,EUR,Card,0.91,CU000204,AC00395,CO000997,,769.99,2025,6,6
TR00000334,2024-11-06 22:00:00,ST007,EUR,Card,2.04,CU000460,AC00542,CO000726,,445.58,2024,11,6
TR00000335,2024-05-01 12:00:00,ST028,EUR,Cash,0.1,,,,AN000732,0.0,2024,5,1
TR00000336,2025-06-24 11:00:00,ST008,EUR,Invoice,0.0,CU000557,AC00430,,,300.63,2025,6,24
TR00000337,2024-04-17 08:00:00,ST004,EUR,Card,0.0,,,,AN000767,793.11,2024,4,17
TR00000338,2024-08-12 16:00:00,ST001,EUR,Card,4.9,CU000325,AC00578,,,196.07,2024,8,12
TR00000339,2025-07-22 17:00:00,ST016,EUR,Card,8.97,CU000137,AC00296,CO000237,,461.1,2025,7,22
TR00000340,2025-03-18 07:00:00,ST024,EUR,BankTransfer,1.26,CU000304,AC00040,,,0.0,2025,3,18
TR00000341,2024-09-19 05:00:00,ST040,EUR,Card,0.0,CU000107,AC00485,,,500.22,2024,9,19
TR00000342,2024-09-01 14:00:00,ST008,EUR,Card,0.0,,,,AN000185,126.28,2024,9,1
TR00000343,2025-09-08 08:00:00,ST025,EUR,Card,9.04,,,,AN000473,636.72,2025,9,8
TR00000344,2024-05-12 03:00:00,ST002,EUR,Card,12.27,CU000544,AC00087,,,517.73,2024,5,12
TR00000345,2025-12-06 06:00:00,ST039,EUR,Cash,0.0,CU000438,AC00373,,,700.08,2025,12,6
TR00000346,2025-06-11 23:00:00,ST036,EUR,Card,0.0,,,,AN000274,164.05,2025,6,11
TR00000347,2024-05-06 06:00:00,ST021,EUR,Invoice,2.48,CU000513,AC00247,CO000248,,1495.85,2024,5,6
TR00000348,2024-09-21 05:00:00,ST033,EUR,Invoice,5.4,CU000454,AC00346,CO000959,,430.4,2024,9,21
TR00000349,2025-09-17 22:00:00,ST034,EUR,Card,5.45,CU000270,AC00246,CO000132,,626.57,2025,9,17
TR00000350,2025-12-07 22:00:00,ST029,EUR,Card,7.59,CU000028,AC00555,,,0.0,2025,12,7
TR00000351,2025-07-16 21:00:00,ST038,EUR,Card,3.41,,,,AN000653,711.69,2025,7,16
TR00000352,2024-11-10 20:00:00,ST012,EUR,Card,11.75,CU000498,AC00319,,,475.38,2024,11,10
TR00000353,2025-06-08 18:00:00,ST027,EUR,Card,14.25,CU000241,AC00494,CO000792,,310.07,2025,6,8
TR00000354,2024-05-15 09:00:00,ST030,EUR,Invoice,20.97,CU000136,AC00034,CO000500,,716.75,2024,5,15
TR00000355,2025-07-02 11:00:00,ST016,EUR,Invoice,8.1,CU000201,AC00233,,,0.0,2025,7,2
TR00000356,2025-11-29 04:00:00,ST012,EUR,Cash,3.85,CU000249,AC00110,CO000118,,229.94,2025,11,29
TR00000357,2025-07-20 23:00:00,ST027,EUR,Card,0.0,CU000429,AC00360,,,1296.09,2025,7,20
TR00000358,2024-11-17 21:00:00,ST019,EUR,Card,0.0,,,,AN000329,482.37,2024,11,17
TR00000359,2025-06-15 22:00:00,ST005,EUR,Card,0.91,CU000361,AC00134,CO000536,,113.68,2025,6,15
TR00000360,2025-09-05 18:00:00,ST012,EUR,Card,3.59,,,,AN000077,935.6,2025,9,5
TR00000361,2024-07-12 11:00:00,ST011,EUR,Card,0.0,,,,AN000057,1260.66,2024,7,12
TR00000362,2024-09-22 06:00:00,ST017,EUR,Card,0.6,,,,AN000563,48.3,2024,9,22
TR00000363,2025-04-17 00:00:00,ST007,EUR,Invoice,24.89,CU000338,AC00274,CO000170,,1540.76,2025,4,17
TR00000364,2024-10-26 18:00:00,ST038,EUR,Card,6.33,CU000204,AC00395,CO000997,,138.42,2024,10,26
TR00000365,2024-11-11 04:00:00,ST028,EUR,Card,10.28,,,,AN000363,450.7,2024,11,11
TR00000366,2024-07-28 13:00:00,ST040,EUR,Card,0.0,,,,AN000495,108.72,2024,7,28
TR00000367,2024-05-01 11:00:00,ST023,EUR,Card,0.0,CU000019,AC00253,CO000995,,1057.64,2024,5,1
TR00000368,2025-10-07 16:00:00,ST039,EUR,Card,0.0,CU000030,AC00005,,,471.99,2025,10,7
TR00000369,2024-02-23 12:00:00,ST012,EUR,Card,22.93,,,,AN000698,75.0,2024,2,23
TR00000370,2024-11-04 02:00:00,ST013,EUR,Card,3.86,,,,AN000286,0.0,2024,11,4
TR00000371,2024-01-02 20:00:00,ST040,EUR,Invoice,13.63,,,,AN000610,544.87,2024,1,2
TR00000372,2025-06-02 23:00:00,ST020,EUR,Card,1.27,CU000017,AC00002,CO000324,,548.12,2025,6,2
TR00000373,2024-10-11 05:00:00,ST039,EUR,Card,13.68,CU000157,AC00541,CO000112,,357.25,2024,10,11
TR00000374,2025-03-07 22:00:00,ST016,EUR,Cash,17.94,,,,AN000259,696.91,2025,3,7
TR00000375,2025-09-14 15:00:00,ST018,EUR,Card,0.0,,,,AN000433,777.87,2025,9,14
TR00000376,2025-07-05 18:00:00,ST019,EUR,Card,7.62,CU000171,AC00429,,,266.22,2025,7,5
TR00000377,2025-07-16 18:00:00,ST019,EUR,Invoice,4.15,,,,AN000345,479.37,2025,7,16
TR00000378,2025-08-15 18:00:00,ST033,EUR,Card,4.62,CU000201,AC00233,,,89.01,2025,8,15
TR00000379,2025-01-26 20:00:00,ST006,EUR,Invoice,12.43,CU000536,AC00404,,,1993.29,2025,1,26
TR00000380,2024-03-17 20:00:00,ST030,EUR,Card,11.86,CU000223,AC00106,CO000627,,561.35,2024,3,17
TR00000381,2024-12-12 05:00:00,ST029,EUR,Card,3.89,,,,AN000621,733.88,2024,12,12
TR00000382,2026-01-11 17:00:00,ST010,EUR,Card,8.82,CU000089,AC00447,CO000325,,481.07,2026,1,11
TR00000383,2025-06-05 23:00:00,ST021,EUR,Invoice,2.48,CU000004,AC00195,CO000876,,106.08,2025,6,5
TR00000384,2024-06-08 18:00:00,ST020,EUR,Invoice,12.16,CU000162,AC00162,CO000135,,95.77,2024,6,8
TR00000385,2025-10-07 23:00:00,ST008,EUR,Card,16.43,,,,AN000515,189.86,2025,10,7
TR00000386,2025-03-23 18:00:00,ST022,EUR,Card,11.99,CU000312,AC00305,,,306.63,2025,3,23
TR00000387,2025-07-31 21:00:00,ST017,EUR,Invoice,0.0,CU000513,AC00247,,,222.18,2025,7,31
TR00000388,2025-08-21 02:00:00,ST007,EUR,Card,24.06,CU000154,AC00273,CO000477,,1220.16,2025,8,21
TR00000389,2024-01-25 07:00:00,ST007,EUR,Card,0.0,CU000456,AC00049,,,131.83,2024,1,25
TR00000390,2025-09-15 12:00:00,ST036,EUR,Invoice,0.0,,,,AN000187,604.21,2025,9,15
TR00000391,2025-04-11 20:00:00,ST018,EUR,Card,0.0,CU000488,AC00160,,,225.78,2025,4,11
TR00000392,2024-10-27 06:00:00,ST018,EUR,Cash,9.9,,,,AN000347,1410.77,2024,10,27
TR00000393,2024-03-28 10:00:00,ST010,EUR,Card,3.37,CU000203,AC00595,CO000182,,321.32,2024,3,28
TR00000394,2024-11-12 06:00:00,ST024,EUR,Card,0.0,CU000206,AC00170,CO000149,,0.0,2024,11,12
TR00000395,2025-05-05 01:00:00,ST030,EUR,Card,4.0,,,,AN000436,0.0,2025,5,5
TR00000396,2024-11-05 09:00:00,ST012,EUR,Invoice,17.62,CU000290,AC00056,,,87.26,2024,11,5
TR00000397,2024-10-03 11:00:00,ST013,EUR,Card,12.72,CU000305,AC00168,,,1492.3,2024,10,3
TR00000398,2024-03-08 21:00:00,ST036,EUR,Card,12.38,,,,AN000475,751.09,2024,3,8
TR00000399,2025-12-12 06:00:00,ST025,EUR,Card,19.66,,,,AN000028,579.82,2025,12,12
TR00000400,2024-04-09 17:00:00,ST019,EUR,Card,2.54,CU000375,AC00266,CO000445,,200.79,2024,4,9
TR00000401,2024-04-26 09:00:00,ST023,EUR,Card,2.74,,,,AN000339,1427.2,2024,4,26
TR00000402,2024-07-05 09:00:00,ST003,EUR,Card,0.0,CU000096,AC00267,,,724.31,2024,7,5
TR00000403,2024-04-23 14:00:00,ST013,EUR,Invoice,0.92,CU000029,AC00464,,,975.34,2024,4,23
TR00000404,2024-04-21 10:00:00,ST022,EUR,Invoice,9.49,CU000179,AC00301,,,743.34,2024,4,21
TR00000405,2024-10-07 22:00:00,ST028,EUR,Card,0.0,CU000318,AC00122,CO000264,,55.34,2024,10,7
TR00000406,2025-05-17 04:00:00,ST011,EUR,Card,0.0,CU000437,AC00567,CO000153,,0.0,2025,5,17
TR00000407,2024-02-15 10:00:00,ST009,EUR,Card,11.45,CU000110,AC00571,,,902.97,2024,2,15
TR00000408,2024-08-01 19:00:00,ST013,EUR,Cash,0.0,,,,AN000757,1079.34,2024,8,1
TR00000409,2025-07-22 12:00:00,ST033,EUR,Card,0.0,CU000419,AC00495,,,50.57,2025,7,22
TR00000410,2024-11-11 06:00:00,ST001,EUR,Card,11.58,CU000187,AC00502,,,2643.89,2024,11,11
TR00000411,2024-04-13 10:00:00,ST007,EUR,Card,0.0,CU000461,AC00173,,,279.6,2024,4,13
TR00000412,2024-02-24 02:00:00,ST018,EUR,Card,0.0,CU000515,AC00258,,,643.66,2024,2,24
TR00000413,2025-03-07 18:00:00,ST012,EUR,Cash,0.0,CU000515,AC00258,,,228.45,2025,3,7
TR00000414,2025-07-14 01:00:00,ST037,EUR,Card,14.53,,,,AN000183,162.49,2025,7,14
TR00000415,2024-04-09 16:00:00,ST029,EUR,Card,0.0,,,,AN000744,151.86,2024,4,9
TR00000416,2025-10-23 21:00:00,ST009,EUR,Card,0.0,CU000432,AC00468,,,393.55,2025,10,23
TR00000417,2025-04-06 02:00:00,ST017,EUR,Card,25.74,CU000149,AC00285,CO000790,,947.06,2025,4,6
TR00000418,2025-09-18 08:00:00,ST015,EUR,Card,7.16,CU000334,AC00229,CO000129,,31.32,2025,9,18
TR00000419,2024-05-15 03:00:00,ST033,EUR,Card,4.19,CU000144,AC00574,,,0.0,2024,5,15
TR00000420,2025-01-26 04:00:00,ST034,EUR,Card,0.0,CU000205,AC00091,,,0.0,2025,1,26
TR00000421,2024-05-15 08:00:00,ST012,EUR,Card,0.0,CU000131,AC00145,CO000944,,228.69,2024,5,15
TR00000422,2025-11-27 08:00:00,ST008,EUR,Cash,0.0,CU000235,AC00513,,,509.17,2025,11,27
TR00000423,2024-12-07 06:00:00,ST002,EUR,Invoice,12.88,CU000311,AC00303,CO000304,,0.0,2024,12,7
TR00000424,2024-05-28 16:00:00,ST019,EUR,Invoice,10.83,CU000117,AC00006,CO000301,,434.94,2024,5,28
TR00000425,2025-10-25 11:00:00,ST004,EUR,Card,16.96,CU000232,AC00581,CO000853,,147.91,2025,10,25
TR00000426,2024-10-20 14:00:00,ST019,EUR,Card,0.35,CU000467,AC00335,CO000836,,121.19,2024,10,20
TR00000427,2025-01-05 15:00:00,ST038,EUR,Card,8.03,CU000216,AC00121,CO000267,,678.63,2025,1,5
TR00000428,2025-06-15 15:00:00,ST024,EUR,Card,0.0,,,,AN000651,420.83,2025,6,15
TR00000429,2025-05-19 04:00:00,ST015,EUR,Card,0.0,,,,AN000206,505.47,2025,5,19
TR00000430,2025-12-22 23:00:00,ST006,EUR,Card,5.62,CU000020,AC00022,CO000913,,35.43,2025,12,22
TR00000431,2024-02-10 10:00:00,ST024,EUR,Card,0.0,CU000102,AC00272,CO000201,,0.0,2024,2,10
TR00000432,2026-01-09 18:00:00,ST006,EUR,Card,15.84,CU000182,AC00060,CO000416,,1606.18,2026,1,9
TR00000433,2025-04-28 14:00:00,ST003,EUR,Card,7.55,,,,AN000176,623.99,2025,4,28
TR00000434,2025-07-05 10:00:00,ST006,EUR,Card,0.0,,,,AN000752,0.0,2025,7,5
TR00000435,2024-05-21 11:00:00,ST020,EUR,Invoice,4.52,,,,AN000476,648.8,2024,5,21
TR00000436,2024-06-29 06:00:00,ST036,EUR,Card,1.49,,,,AN000681,750.48,2024,6,29
TR00000437,2025-02-21 08:00:00,ST022,EUR,Card,6.79,,,,AN000055,749.88,2025,2,21
TR00000438,2024-04-15 14:00:00,ST006,EUR,BankTransfer,7.99,CU000262,AC00234,CO000910,,531.03,2024,4,15
TR00000439,2024-10-01 01:00:00,ST007,EUR,Card,12.47,CU000110,AC00571,,,668.07,2024,10,1
TR00000440,2025-05-20 11:00:00,ST039,EUR,Card,2.26,,,,AN000051,305.6,2025,5,20
TR00000441,2024-04-19 09:00:00,ST025,EUR,Card,8.99,CU000430,AC00450,CO000572,,1133.1,2024,4,19
TR00000442,2024-10-27 16:00:00,ST029,EUR,BankTransfer,5.08,CU000239,AC00469,CO000330,,59.11,2024,10,27
TR00000443,2024-11-17 22:00:00,ST030,EUR,Card,0.0,CU000349,AC00508,CO000847,,51.05,2024,11,17
TR00000444,2024-12-16 12:00:00,ST035,EUR,Card,0.0,CU000481,AC00197,CO000208,,478.0,2024,12,16
TR00000445,2025-11-08 03:00:00,ST013,EUR,Card,13.49,,,,AN000215,290.23,2025,11,8
TR00000446,2025-06-23 00:00:00,ST034,EUR,Card,5.02,,,,AN000109,1446.28,2025,6,23
TR00000447,2025-06-12 22:00:00,ST027,EUR,Card,1.18,CU000176,AC00518,CO000380,,0.0,2025,6,12
TR00000448,2025-04-11 17:00:00,ST015,EUR,Cash,18.62,,,,AN000091,691.43,2025,4,11
TR00000449,2025-01-14 10:00:00,ST030,EUR,Card,11.13,CU000252,AC00397,CO000921,,665.6,2025,1,14
TR00000450,2025-05-05 07:00:00,ST020,EUR,Invoice,11.96,,,,AN000373,611.36,2025,5,5
TR00000451,2025-06-12 07:00:00,ST007,EUR,Card,0.0,CU000420,AC00101,,,31.38,2025,6,12
TR00000452,2024-07-11 06:00:00,ST014,EUR,Cash,0.0,CU000529,AC00310,,,1020.29,2024,7,11
TR00000453,2024-04-26 11:00:00,ST039,EUR,Invoice,11.08,CU000146,AC00592,CO000868,,758.26,2024,4,26
TR00000454,2025-11-18 00:00:00,ST005,EUR,Card,3.72,,,,AN000558,1783.17,2025,11,18
TR00000455,2024-05-05 08:00:00,ST014,EUR,Card,0.0,CU000484,AC00154,,,145.3,2024,5,5
TR00000456,2024-01-03 14:00:00,ST021,EUR,Card,4.6,CU000377,AC00307,,,616.27,2024,1,3
TR00000457,2024-09-05 06:00:00,ST003,EUR,Card,0.0,CU000041,AC00037,,,374.76,2024,9,5
TR00000458,2025-07-26 04:00:00,ST025,EUR,Card,1.31,CU000120,AC00421,,,146.88,2025,7,26
TR00000459,2025-05-10 17:00:00,ST036,EUR,Cash,19.81,,,,AN000339,94.12,2025,5,10
TR00000460,2024-10-13 16:00:00,ST004,EUR,Invoice,3.36,,,,AN000177,471.35,2024,10,13
TR00000461,2024-11-20 03:00:00,ST038,EUR,BankTransfer,0.0,,,,AN000474,1022.16,2024,11,20
TR00000462,2024-01-21 09:00:00,ST031,EUR,Card,9.76,CU000401,AC00123,,,712.87,2024,1,21
TR00000463,2024-08-05 23:00:00,ST034,EUR,Invoice,0.0,CU000546,AC00206,CO000133,,429.89,2024,8,5
TR00000464,2025-03-14 12:00:00,ST003,EUR,Invoice,0.0,,,,AN000141,347.58,2025,3,14
TR00000465,2024-12-06 04:00:00,ST038,EUR,Card,14.32,CU000526,AC00221,,,153.19,2024,12,6
TR00000466,2025-01-09 10:00:00,ST037,EUR,Cash,0.0,,,,AN000211,590.52,2025,1,9
TR00000467,2024-05-09 23:00:00,ST004,EUR,Card,22.98,,,,AN000415,679.11,2024,5,9
TR00000468,2024-12-25 00:00:00,ST023,EUR,BankTransfer,0.0,CU000013,AC00217,,,947.51,2024,12,25
TR00000469,2024-12-10 11:00:00,ST001,EUR,Card,9.15,,,,AN000711,553.33,2024,12,10
TR00000470,2024-04-24 19:00:00,ST003,EUR,Card,14.57,,,,AN000531,484.19,2024,4,24
TR00000471,2024-01-30 08:00:00,ST009,EUR,Card,24.96,,,,AN000331,216.53,2024,1,30
TR00000472,2025-07-12 08:00:00,ST030,EUR,Card,0.0,CU000394,AC00557,,,437.55,2025,7,12
TR00000473,2024-12-22 19:00:00,ST012,EUR,Invoice,8.23,CU000294,AC00231,,,0.0,2024,12,22
TR00000474,2025-11-03 13:00:00,ST028,EUR,Card,10.09,CU000198,AC00035,,,107.18,2025,11,3
TR00000475,2025-08-20 13:00:00,ST033,EUR,Card,3.38,CU000106,AC00530,,,0.0,2025,8,20
TR00000476,2024-01-02 01:00:00,ST031,EUR,Card,8.03,CU000029,AC00464,,,336.06,2024,1,2
TR00000477,2024-09-15 12:00:00,ST006,EUR,Card,7.9,,,,AN000298,584.97,2024,9,15
TR00000478,2025-07-29 03:00:00,ST019,EUR,Invoice,0.0,CU000363,AC00064,,,791.47,2025,7,29
TR00000479,2025-02-13 17:00:00,ST013,EUR,Cash,0.0,CU000159,AC00102,CO000780,,986.56,2025,2,13
TR00000480,2024-05-23 00:00:00,ST028,EUR,Invoice,0.0,,,,AN000054,507.94,2024,5,23
TR00000481,2024-06-01 09:00:00,ST007,EUR,Card,0.0,CU000100,AC00333,,,1195.58,2024,6,1
