TransactionLineId,TransactionId,ProductId,Category,Quantity,UnitPrice,NetAmount,DiscountPct,IsBundle
TL000000383,T00000091,P00219,Vino,5,94.84,474.2,0.0,No
TL000000384,T00000091,P00097,Pesce,4,14.32,51.57,0.1,No
TL000000385,T00000091,P00252,Dispensa,3,98.1,294.31,0.0,No
TL000000386,T00000091,P00215,Bevande,5,73.22,311.2,0.15,No
TL000000387,T00000091,P00110,Vino,4,12.15,48.62,0.0,No
TL000000388,T00000091,P00229,Dispensa,3,106.69,256.05,0.2,No
TL000000389,T00000092,P00136,Bevande,4,45.28,153.94,0.15,No
TL000000390,T00000092,P00183,Bevande,3,8.34,25.02,0.0,No
TL000000391,T00000092,P00123,Carni,3,100.78,287.22,0.05,No
TL000000392,T00000092,P00127,Pesce,1,66.7,56.7,0.15,No
TL000000393,T00000092,P00030,Vino,2,36.62,73.25,0.0,No
TL000000394,T00000093,P00075,Pesce,5,97.24,388.96,0.2,No
TL000000395,T00000093,P00250,Bevande,4,76.73,245.53,0.2,No
TL000000396,T00000093,P00079,Vino,5,65.22,326.1,0.0,No
TL000000397,T00000093,P00212,Dispensa,6,39.77,202.8,0.15,No
TL000000398,T00000094,P00045,Pesce,7,58.15,407.08,0.0,No
TL000000399,T00000094,P00021,Surgelati,7,31.78,189.08,0.15,No
TL000000400,T00000094,P00006,Dispensa,7,105.69,628.88,0.15,No
TL000000401,T00000094,P00253,Dispensa,3,18.98,54.09,0.05,Yes
TL000000402,T00000094,P00232,Pesce,1,114.46,114.46,0.0,No
TL000000403,T00000094,P00250,Bevande,2,72.27,115.63,0.2,No
TL000000404,T00000095,P00042,Carni,4,66.11,264.46,0.0,No
TL000000405,T00000095,P00117,Pesce,2,53.68,91.25,0.15,No
TL000000406,T00000095,P00073,Ortofrutta,5,40.41,161.64,0.2,No
TL000000407,T00000095,P00093,Ortofrutta,2,99.07,188.23,0.05,No
TL000000408,T00000095,P00220,Surgelati,5,6.53,32.63,0.0,No
TL000000409,T00000095,P00094,Latticini,4,92.28,369.11,0.0,No
TL000000410,T00000095,P00227,Bevande,4,63.1,239.77,0.05,No
TL000000411,T00000095,P00021,Surgelati,7,35.97,251.79,0.0,No
TL000000412,T00000096,P00249,Bevande,4,103.79,373.65,0.1,No
TL000000413,T00000096,P00014,Pesce,1,34.37,34.37,0.0,No
TL000000414,T00000096,P00162,Carni,2,4.4,8.79,0.0,No
TL000000415,T00000096,P00084,Surgelati,1,10.44,9.91,0.05,No
TL000000416,T00000096,P00098,Pesce,5,70.46,352.29,0.0,No
TL000000417,T00000096,P00176,Dispensa,3,66.48,159.54,0.2,No
TL000000418,T00000096,P00231,Latticini,6,5.85,31.61,0.1,No
TL000000419,T00000096,P00227,Bevande,7,53.44,374.1,0.0,No
TL000000420,T00000097,P00166,Latticini,7,19.73,138.11,0.0,No
TL000000421,T00000097,P00141,Ortofrutta,1,38.46,30.77,0.2,Yes
TL000000422,T00000097,P00129,Vino,6,87.93,527.56,0.0,No
TL000000423,T00000097,P00067,Bevande,5,42.24,211.2,0.0,No
TL000000424,T00000098,P00038,Bevande,6,12.92,77.52,0.0,No
TL000000425,T00000098,P00198,Latticini,4,120.91,483.62,0.0,Yes
TL000000426,T00000098,P00225,Dispensa,6,40.01,204.05,0.15,No
TL000000427,T00000098,P00149,Dispensa,7,71.47,425.24,0.15,No
TL000000428,T00000099,P00149,Dispensa,1,75.7,75.7,0.0,No
TL000000429,T00000099,P00091,Ortofrutta,7,93.07,618.89,0.05,No
TL000000430,T00000099,P00100,Ortofrutta,6,70.03,420.19,0.0,No
TL000000431,T00000099,P00009,Vino,3,49.01,147.02,0.0,No
TL000000432,T00000099,P00194,Carni,4,59.7,191.05,0.2,No
TL000000433,T00000100,P00066,Surgelati,1,31.15,29.59,0.05,No
TL000000434,T00000100,P00067,Bevande,4,47.47,189.89,0.0,No
TL000000435,T00000100,P00132,Ortofrutta,2,89.14,160.45,0.1,No
TL000000436,T00000100,P00223,Surgelati,5,10.7,48.14,0.1,No
TL000000437,T00000100,P00197,Vino,3,94.26,254.51,0.1,No
TL000000438,T00000101,P00168,Latticini,6,77.7,466.17,0.0,No
TL000000439,T00000101,P00155,Dispensa,7,2.97,20.8,0.0,No
TL000000440,T00000101,P00139,Ortofrutta,1,15.49,15.49,0.0,No
TL000000441,T00000101,P00099,Latticini,1,7.83,6.65,0.15,No
TL000000442,T00000101,P00147,Pesce,7,114.08,798.58,0.0,No
TL000000443,T00000101,P00145,Bevande,7,12.11,80.56,0.05,No
TL000000444,T00000101,P00009,Vino,2,58.36,116.72,0.0,No
TL000000445,T00000101,P00172,Surgelati,2,21.75,43.5,0.0,Yes
TL000000446,T00000102,P00032,Vino,4,64.79,207.33,0.2,No
TL000000447,T00000102,P00132,Ortofrutta,5,91.9,413.54,0.1,No
TL000000448,T00000102,P00085,Carni,3,46.3,138.9,0.0,No
TL000000449,T00000102,P00185,Bevande,5,32.15,160.73,0.0,No
TL000000450,T00000102,P00129,Vino,4,89.56,358.25,0.0,No
TL000000451,T00000102,P00090,Vino,4,89.89,359.54,0.0,No
TL000000452,T00000103,P00090,Vino,3,89.62,228.53,0.15,No
TL000000453,T00000104,P00098,Pesce,3,63.41,190.22,0.0,No
TL000000454,T00000104,P00064,Bevande,7,55.87,312.88,0.2,Yes
TL000000455,T00000104,P00017,Bevande,1,86.62,82.29,0.05,No
TL000000456,T00000104,P00007,Ortofrutta,7,111.01,777.09,0.0,No
TL000000457,T00000105,P00040,Bevande,3,61.41,156.59,0.15,No
TL000000458,T00000105,P00081,Bevande,5,99.25,421.8,0.15,No
TL000000459,T00000105,P00012,Vino,4,62.0,248.01,0.0,No
TL000000460,T00000105,P00251,Vino,4,96.33,385.32,0.0,No
TL000000461,T00000105,P00152,Pesce,2,89.34,178.68,0.0,No
TL000000462,T00000105,P00108,Bevande,7,37.69,263.8,0.0,No
TL000000463,T00000106,P00213,Vino,2,98.31,196.63,0.0,No
TL000000464,T00000107,P00120,Carni,7,37.78,264.44,0.0,No
TL000000465,T00000108,P00147,Pesce,7,119.47,836.31,0.0,No
TL000000466,T00000108,P00137,Vino,1,99.45,89.51,0.1,No
TL000000467,T00000108,P00111,Bevande,2,13.36,24.05,0.1,No
TL000000468,T00000108,P00016,Bevande,5,5.87,29.34,0.0,No
TL000000469,T00000108,P00010,Ortofrutta,1,77.37,61.9,0.2,No
TL000000470,T00000108,P00043,Vino,4,52.72,210.89,0.0,No
TL000000471,T00000108,P00143,Pesce,3,25.5,76.51,0.0,Yes
TL000000472,T00000109,P00228,Carni,7,8.45,47.34,0.2,No
TL000000473,T00000109,P00006,Dispensa,6,113.45,680.71,0.0,No
TL000000474,T00000109,P00187,Vino,4,55.27,210.02,0.05,Yes
TL000000475,T00000110,P00002,Dispensa,4,54.17,184.17,0.15,Yes
TL000000476,T00000110,P00061,Ortofrutta,2,18.03,32.46,0.1,Yes
TL000000477,T00000110,P00035,Bevande,7,104.47,731.27,0.0,No
TL000000478,T00000111,P00167,Carni,5,91.81,459.05,0.0,No
TL000000479,T00000111,P00180,Pesce,4,57.75,196.34,0.15,No
TL000000480,T00000111,P00140,Bevande,4,68.58,274.34,0.0,No
TL000000481,T00000112,P00130,Pesce,4,78.94,284.19,0.1,No
TL000000482,T00000112,P00124,Bevande,5,50.23,200.91,0.2,No
TL000000483,T00000112,P00078,Bevande,6,105.98,635.85,0.0,No
TL000000484,T00000113,P00102,Bevande,6,63.87,325.74,0.15,No
TL000000485,T00000113,P00095,Pesce,7,72.34,481.03,0.05,No
TL000000486,T00000113,P00081,Bevande,4,106.47,404.58,0.05,No
TL000000487,T00000113,P00205,Surgelati,5,46.63,186.53,0.2,No
TL000000488,T00000114,P00258,Latticini,6,111.21,600.55,0.1,No
TL000000489,T00000114,P00145,Bevande,1,15.29,15.29,0.0,No
TL000000490,T00000114,P00205,Surgelati,5,37.29,186.43,0.0,Yes
TL000000491,T00000114,P00234,Dispensa,5,38.81,194.03,0.0,No
TL000000492,T00000115,P00017,Bevande,1,91.22,82.1,0.1,No
TL000000493,T00000115,P00225,Dispensa,1,37.59,37.59,0.0,No
TL000000494,T00000115,P00184,Ortofrutta,3,80.59,241.77,0.0,No
TL000000495,T00000115,P00131,Surgelati,2,1.24,2.11,0.15,No
TL000000496,T00000115,P00038,Bevande,6,12.3,59.05,0.2,No
TL000000497,T00000116,P00237,Vino,3,92.11,262.52,0.05,No
TL000000498,T00000116,P00138,Carni,5,65.32,277.61,0.15,No
TL000000499,T00000116,P00013,Pesce,5,47.38,201.36,0.15,No
TL000000500,T00000116,P00069,Bevande,3,24.63,73.9,0.0,Yes
TL000000501,T00000116,P00215,Bevande,6,75.31,361.48,0.2,No
TL000000502,T00000117,P00097,Pesce,2,15.53,31.06,0.0,No
TL000000503,T00000117,P00078,Bevande,5,87.65,416.35,0.05,No
TL000000504,T00000117,P00034,Pesce,2,64.75,110.08,0.15,No
TL000000505,T00000117,P00048,Carni,2,36.44,72.88,0.0,No
TL000000506,T00000117,P00202,Vino,2,112.22,224.44,0.0,No
TL000000507,T00000117,P00127,Pesce,5,79.82,339.25,0.15,No
TL000000508,T00000117,P00158,Carni,3,21.15,63.45,0.0,No
TL000000509,T00000118,P00002,Dispensa,7,57.59,403.15,0.0,Yes
TL000000510,T00000118,P00130,Pesce,2,68.14,115.84,0.15,No
TL000000511,T00000119,P00231,Latticini,2,5.19,8.82,0.15,Yes
TL000000512,T00000120,P00129,Vino,2,100.86,171.47,0.15,No
TL000000513,T00000120,P00230,Latticini,7,35.71,199.96,0.2,No
TL000000514,T00000120,P00008,Bevande,7,75.39,448.59,0.15,No
TL000000515,T00000121,P00033,Latticini,2,16.72,26.76,0.2,No
TL000000516,T00000121,P00046,Latticini,4,65.1,260.4,0.0,No
TL000000517,T00000121,P00023,Ortofrutta,7,68.5,479.49,0.0,No
TL000000518,T00000121,P00200,Surgelati,4,9.53,38.13,0.0,No
TL000000519,T00000122,P00091,Ortofrutta,3,104.44,313.33,0.0,No
TL000000520,T00000122,P00106,Ortofrutta,7,9.17,60.99,0.05,No
TL000000521,T00000122,P00225,Dispensa,5,33.48,142.3,0.15,No
TL000000522,T00000123,P00130,Pesce,7,77.78,435.56,0.2,No
TL000000523,T00000123,P00220,Surgelati,5,6.07,30.35,0.0,No
TL000000524,T00000123,P00156,Carni,5,100.5,477.36,0.05,No
TL000000525,T00000123,P00125,Latticini,2,7.9,14.23,0.1,No
TL000000526,T00000123,P00022,Vino,1,103.19,82.55,0.2,No
TL000000527,T00000124,P00156,Carni,4,116.91,444.25,0.05,No
TL000000528,T00000124,P00069,Bevande,5,22.15,110.74,0.0,No
TL000000529,T00000124,P00186,Ortofrutta,7,32.58,193.86,0.15,No
TL000000530,T00000124,P00104,Vino,3,80.45,229.28,0.05,Yes
TL000000531,T00000125,P00195,Dispensa,3,7.91,20.16,0.15,No
TL000000532,T00000125,P00037,Bevande,2,88.1,140.96,0.2,No
TL000000533,T00000125,P00129,Vino,7,98.89,692.23,0.0,No
TL000000534,T00000126,P00156,Carni,5,108.64,543.21,0.0,No
TL000000535,T00000126,P00064,Bevande,7,68.91,482.35,0.0,No
TL000000536,T00000126,P00164,Bevande,7,102.11,714.74,0.0,No
TL000000537,T00000126,P00204,Vino,4,89.78,287.31,0.2,No
TL000000538,T00000126,P00091,Ortofrutta,2,85.54,153.98,0.1,Yes
TL000000539,T00000126,P00125,Latticini,7,7.79,51.78,0.05,No
TL000000540,T00000126,P00228,Carni,2,9.99,19.98,0.0,Yes
TL000000541,T00000126,P00157,Bevande,5,59.86,299.31,0.0,No
TL000000542,T00000127,P00063,Carni,1,50.88,48.34,0.05,No
TL000000543,T00000127,P00011,Surgelati,7,43.46,304.2,0.0,No
TL000000544,T00000127,P00029,Latticini,3,87.59,262.77,0.0,No
TL000000545,T00000128,P00091,Ortofrutta,6,100.16,600.97,0.0,No
TL000000546,T00000128,P00219,Vino,5,99.6,398.38,0.2,No
TL000000547,T00000128,P00215,Bevande,1,75.2,75.2,0.0,No
TL000000548,T00000129,P00073,Ortofrutta,2,39.19,78.38,0.0,No
TL000000549,T00000129,P00074,Pesce,3,89.78,269.33,0.0,No
TL000000550,T00000129,P00169,Carni,3,115.51,329.2,0.05,No
TL000000551,T00000129,P00198,Latticini,6,96.96,552.68,0.05,No
TL000000552,T00000129,P00201,Vino,1,25.7,20.56,0.2,No
TL000000553,T00000130,P00018,Pesce,7,58.26,367.03,0.1,No
TL000000554,T00000130,P00225,Dispensa,1,39.05,39.05,0.0,No
TL000000555,T00000130,P00095,Pesce,6,67.16,402.98,0.0,No
TL000000556,T00000130,P00164,Bevande,3,113.25,271.8,0.2,No
TL000000557,T00000130,P00150,Vino,4,110.7,398.52,0.1,Yes
TL000000558,T00000130,P00120,Carni,7,35.05,196.25,0.2,No
TL000000559,T00000130,P00187,Vino,4,62.94,226.57,0.1,No
TL000000560,T00000131,P00182,Surgelati,2,49.09,98.19,0.0,No
TL000000561,T00000131,P00009,Vino,3,48.58,145.74,0.0,No
TL000000562,T00000131,P00253,Dispensa,6,17.2,92.86,0.1,No
TL000000563,T00000131,P00081,Bevande,5,91.16,387.41,0.15,No
TL000000564,T00000131,P00133,Bevande,3,33.99,96.87,0.05,No
TL000000565,T00000131,P00031,Ortofrutta,4,49.29,187.29,0.05,No
TL000000566,T00000131,P00122,Pesce,6,60.23,361.36,0.0,No
TL000000567,T00000132,P00047,Dispensa,3,24.42,73.27,0.0,No
TL000000568,T00000132,P00128,Bevande,6,6.1,36.6,0.0,No
TL000000569,T00000132,P00089,Carni,7,99.11,693.76,0.0,No
TL000000570,T00000132,P00074,Pesce,6,90.2,432.98,0.2,No
TL000000571,T00000132,P00098,Pesce,3,55.31,141.04,0.15,Yes
TL000000572,T00000132,P00075,Pesce,1,94.37,75.49,0.2,No
TL000000573,T00000132,P00083,Vino,5,79.64,398.2,0.0,No
TL000000574,T00000132,P00087,Pesce,7,7.6,50.55,0.05,No
TL000000575,T00000133,P00186,Ortofrutta,5,33.82,169.12,0.0,No
TL000000576,T00000133,P00237,Vino,6,85.31,511.83,0.0,No
TL000000577,T00000133,P00103,Carni,6,110.62,597.34,0.1,No
TL000000578,T00000133,P00108,Bevande,2,35.78,71.55,0.0,No
TL000000579,T00000133,P00189,Bevande,4,33.68,134.73,0.0,No
TL000000580,T00000134,P00062,Vino,1,72.16,57.73,0.2,No
TL000000581,T00000134,P00141,Ortofrutta,4,29.49,106.15,0.1,No
TL000000582,T00000134,P00217,Vino,6,83.79,502.77,0.0,No
TL000000583,T00000134,P00241,Ortofrutta,7,18.85,125.34,0.05,No
TL000000584,T00000135,P00177,Ortofrutta,4,23.74,85.48,0.1,No
TL000000585,T00000135,P00260,Carni,4,20.05,76.19,0.05,Yes
TL000000586,T00000135,P00211,Carni,5,50.08,225.36,0.1,No
TL000000587,T00000135,P00066,Surgelati,3,32.01,96.03,0.0,No
TL000000588,T00000135,P00073,Ortofrutta,6,42.18,253.1,0.0,No
TL000000589,T00000136,P00125,Latticini,2,9.43,18.85,0.0,No
TL000000590,T00000137,P00257,Carni,4,61.29,245.15,0.0,Yes
TL000000591,T00000137,P00075,Pesce,2,99.57,179.23,0.1,No
TL000000592,T00000137,P00198,Latticini,6,104.13,624.8,0.0,No
TL000000593,T00000137,P00176,Dispensa,5,63.0,315.02,0.0,No
TL000000594,T00000137,P00198,Latticini,6,104.59,627.57,0.0,No
TL000000595,T00000138,P00245,Dispensa,1,113.86,108.17,0.05,No
TL000000596,T00000138,P00152,Pesce,7,80.55,451.07,0.2,No
TL000000597,T00000139,P00036,Bevande,4,41.11,164.43,0.0,No
TL000000598,T00000139,P00188,Pesce,4,70.85,283.38,0.0,No
TL000000599,T00000140,P00013,Pesce,1,52.42,52.42,0.0,No
TL000000600,T00000140,P00188,Pesce,3,64.52,174.2,0.1,No
TL000000601,T00000140,P00060,Dispensa,3,104.87,298.89,0.05,No
TL000000602,T00000140,P00178,Surgelati,4,19.44,77.78,0.0,Yes
TL000000603,T00000140,P00211,Carni,5,53.29,266.45,0.0,No
TL000000604,T00000141,P00135,Surgelati,3,13.03,39.08,0.0,No
TL000000605,T00000141,P00066,Surgelati,6,34.14,174.13,0.15,No
TL000000606,T00000141,P00072,Vino,4,4.85,19.39,0.0,No
TL000000607,T00000141,P00188,Pesce,4,71.19,284.77,0.0,No
TL000000608,T00000141,P00133,Bevande,3,32.8,98.39,0.0,No
TL000000609,T00000142,P00202,Vino,7,108.35,758.47,0.0,No
TL000000610,T00000142,P00078,Bevande,2,106.77,202.86,0.05,No
TL000000611,T00000142,P00049,Vino,3,85.92,257.76,0.0,No
TL000000612,T00000142,P00038,Bevande,6,14.72,79.47,0.1,No
TL000000613,T00000142,P00066,Surgelati,2,30.72,61.44,0.0,No
TL000000614,T00000142,P00200,Surgelati,2,8.66,17.33,0.0,No
TL000000615,T00000143,P00059,Latticini,7,24.55,137.47,0.2,Yes
TL000000616,T00000143,P00233,Carni,1,13.61,13.61,0.0,No
TL000000617,T00000143,P00170,Dispensa,6,74.2,422.96,0.05,No
TL000000618,T00000143,P00236,Bevande,4,98.2,333.89,0.15,No
TL000000619,T00000143,P00109,Vino,4,48.06,182.63,0.05,No
TL000000620,T00000143,P00005,Carni,7,92.8,552.15,0.15,No
TL000000621,T00000143,P00049,Vino,2,99.55,199.1,0.0,No
TL000000622,T00000143,P00049,Vino,6,89.19,454.89,0.15,No
TL000000623,T00000144,P00162,Carni,2,3.73,7.45,0.0,No
TL000000624,T00000144,P00217,Vino,3,81.47,244.42,0.0,No
TL000000625,T00000145,P00118,Dispensa,4,76.97,307.88,0.0,No
TL000000626,T00000145,P00250,Bevande,3,85.18,255.54,0.0,No
TL000000627,T00000145,P00254,Latticini,5,81.95,368.77,0.1,No
TL000000628,T00000145,P00052,Carni,5,86.78,433.91,0.0,No
TL000000629,T00000145,P00248,Dispensa,2,106.13,191.04,0.1,Yes
TL000000630,T00000145,P00236,Bevande,1,88.77,88.77,0.0,No
TL000000631,T00000145,P00182,Surgelati,5,40.32,191.51,0.05,Yes
TL000000632,T00000145,P00201,Vino,1,26.52,23.87,0.1,No
TL000000633,T00000146,P00166,Latticini,4,19.69,78.77,0.0,No
TL000000634,T00000146,P00247,Vino,3,66.88,190.6,0.05,No
TL000000635,T00000146,P00014,Pesce,1,37.04,29.64,0.2,Yes
TL000000636,T00000146,P00248,Dispensa,5,89.77,426.42,0.05,No
TL000000637,T00000146,P00246,Pesce,7,41.31,289.17,0.0,No
TL000000638,T00000147,P00211,Carni,3,45.38,136.15,0.0,No
TL000000639,T00000147,P00106,Ortofrutta,1,9.88,9.88,0.0,Yes
TL000000640,T00000147,P00179,Ortofrutta,5,3.04,15.19,0.0,No
TL000000641,T00000147,P00003,Bevande,5,44.97,191.12,0.15,No
TL000000642,T00000147,P00060,Dispensa,4,107.67,344.55,0.2,No
TL000000643,T00000147,P00022,Vino,6,122.98,700.97,0.05,No
TL000000644,T00000147,P00007,Ortofrutta,3,99.48,268.59,0.1,No
TL000000645,T00000148,P00152,Pesce,5,102.8,514.02,0.0,No
TL000000646,T00000148,P00204,Vino,6,85.43,486.93,0.05,No
TL000000647,T00000148,P00251,Vino,2,122.01,195.22,0.2,Yes
TL000000648,T00000148,P00150,Vino,3,119.2,286.08,0.2,Yes
TL000000649,T00000148,P00095,Pesce,5,67.88,305.48,0.1,No
TL000000650,T00000148,P00223,Surgelati,3,11.82,28.37,0.2,No
TL000000651,T00000149,P00250,Bevande,7,84.7,592.89,0.0,No
TL000000652,T00000149,P00095,Pesce,7,67.61,425.95,0.1,No
TL000000653,T00000149,P00069,Bevande,2,20.8,41.59,0.0,No
TL000000654,T00000149,P00040,Bevande,6,58.67,316.83,0.1,No
TL000000655,T00000150,P00173,Vino,7,86.56,515.04,0.15,No
TL000000656,T00000150,P00065,Pesce,1,67.18,57.1,0.15,No
TL000000657,T00000150,P00166,Latticini,7,20.0,139.98,0.0,No
TL000000658,T00000150,P00109,Vino,6,48.68,292.05,0.0,No
TL000000659,T00000150,P00186,Ortofrutta,4,33.73,134.92,0.0,No
TL000000660,T00000150,P00071,Carni,5,5.11,22.98,0.1,No
TL000000661,T00000151,P00196,Vino,4,69.16,235.15,0.15,No
TL000000662,T00000151,P00103,Carni,2,88.68,177.35,0.0,No
TL000000663,T00000151,P00157,Bevande,3,61.39,147.32,0.2,No
TL000000664,T00000151,P00187,Vino,7,59.51,374.9,0.1,No
TL000000665,T00000152,P00011,Surgelati,4,44.08,176.33,0.0,No
TL000000666,T00000152,P00249,Bevande,3,119.12,285.89,0.2,No
TL000000667,T00000152,P00251,Vino,3,104.21,312.64,0.0,Yes
TL000000668,T00000152,P00178,Surgelati,1,25.23,25.23,0.0,No
TL000000669,T00000153,P00096,Latticini,7,20.79,116.41,0.2,No
TL000000670,T00000153,P00039,Vino,4,24.73,98.9,0.0,No
TL000000671,T00000154,P00049,Vino,3,88.76,252.98,0.05,No
TL000000672,T00000154,P00235,Vino,6,91.87,468.55,0.15,No
TL000000673,T00000154,P00015,Dispensa,5,100.8,403.2,0.2,No
TL000000674,T00000154,P00136,Bevande,5,43.7,185.74,0.15,No
TL000000675,T00000154,P00201,Vino,6,27.77,166.65,0.0,Yes
TL000000676,T00000154,P00138,Carni,7,75.15,473.45,0.1,No
TL000000677,T00000154,P00198,Latticini,1,116.52,110.7,0.05,No
TL000000678,T00000155,P00068,Latticini,4,32.51,104.02,0.2,No
TL000000679,T00000155,P00092,Bevande,3,59.41,142.59,0.2,No
TL000000680,T00000155,P00066,Surgelati,4,34.88,118.6,0.15,No
TL000000681,T00000155,P00155,Dispensa,3,3.19,9.56,0.0,No
TL000000682,T00000155,P00114,Pesce,6,57.44,310.17,0.1,No
TL000000683,T00000156,P00243,Bevande,7,75.37,527.6,0.0,No
TL000000684,T00000157,P00199,Pesce,2,93.8,178.22,0.05,No
TL000000685,T00000157,P00021,Surgelati,2,33.0,59.41,0.1,No
TL000000686,T00000157,P00044,Surgelati,5,116.77,583.87,0.0,No
TL000000687,T00000157,P00045,Pesce,3,72.83,185.72,0.15,No
TL000000688,T00000157,P00008,Bevande,5,80.67,403.34,0.0,No
TL000000689,T00000158,P00146,Latticini,3,20.05,48.13,0.2,No
TL000000690,T00000158,P00037,Bevande,7,80.87,452.89,0.2,Yes
TL000000691,T00000158,P00148,Dispensa,7,19.36,108.43,0.2,No
TL000000692,T00000158,P00058,Pesce,2,32.37,58.26,0.1,No
TL000000693,T00000158,P00194,Carni,2,53.87,86.19,0.2,No
TL000000694,T00000158,P00123,Carni,2,79.57,135.27,0.15,No
TL000000695,T00000158,P00109,Vino,4,53.9,215.6,0.0,No
TL000000696,T00000158,P00238,Dispensa,5,12.01,54.03,0.1,No
TL000000697,T00000159,P00102,Bevande,7,63.15,442.03,0.0,No
TL000000698,T00000159,P00004,Pesce,7,105.69,739.83,0.0,No
TL000000699,T00000159,P00101,Latticini,7,6.87,38.47,0.2,No
TL000000700,T00000159,P00259,Pesce,1,13.87,13.87,0.0,No
TL000000701,T00000159,P00098,Pesce,4,70.43,281.7,0.0,No
TL000000702,T00000160,P00221,Surgelati,1,59.5,47.6,0.2,No
TL000000703,T00000160,P00179,Ortofrutta,1,3.83,3.64,0.05,No
TL000000704,T00000160,P00006,Dispensa,1,102.31,102.31,0.0,No
TL000000705,T00000160,P00079,Vino,2,70.53,141.06,0.0,No
TL000000706,T00000160,P00013,Pesce,5,54.9,260.8,0.05,No
TL000000707,T00000161,P00057,Latticini,6,116.31,697.87,0.0,No
TL000000708,T00000161,P00170,Dispensa,6,86.89,443.13,0.15,No
TL000000709,T00000161,P00144,Pesce,2,119.93,239.86,0.0,No
TL000000710,T00000161,P00146,Latticini,2,22.48,40.46,0.1,No
TL000000711,T00000162,P00062,Vino,3,74.36,223.07,0.0,No
TL000000712,T00000162,P00203,Bevande,2,8.12,16.23,0.0,No
TL000000713,T00000162,P00119,Pesce,3,73.07,197.29,0.1,No
TL000000714,T00000162,P00217,Vino,5,85.3,426.51,0.0,No
TL000000715,T00000162,P00135,Surgelati,7,13.27,92.91,0.0,No
TL000000716,T00000162,P00187,Vino,2,63.39,126.78,0.0,Yes
TL000000717,T00000163,P00182,Surgelati,7,45.51,302.61,0.05,No
TL000000718,T00000163,P00176,Dispensa,5,61.1,290.22,0.05,No
TL000000719,T00000163,P00238,Dispensa,3,13.21,37.65,0.05,No
TL000000720,T00000163,P00187,Vino,4,56.3,225.19,0.0,No
TL000000721,T00000163,P00211,Carni,3,45.24,135.71,0.0,No
TL000000722,T00000163,P00249,Bevande,6,118.76,712.53,0.0,No
TL000000723,T00000164,P00137,Vino,3,82.97,248.92,0.0,No
TL000000724,T00000164,P00031,Ortofrutta,2,54.35,92.4,0.15,No
TL000000725,T00000164,P00259,Pesce,5,12.07,60.35,0.0,No
TL000000726,T00000164,P00111,Bevande,2,12.25,24.5,0.0,No
TL000000727,T00000164,P00044,Surgelati,2,90.97,181.95,0.0,No
TL000000728,T00000164,P00209,Bevande,6,21.93,111.85,0.15,No
TL000000729,T00000165,P00018,Pesce,6,60.88,310.49,0.15,No
TL000000730,T00000165,P00006,Dispensa,3,115.76,347.28,0.0,No
TL000000731,T00000165,P00119,Pesce,1,73.14,62.17,0.15,No
TL000000732,T00000165,P00102,Bevande,1,76.2,68.58,0.1,No
TL000000733,T00000165,P00249,Bevande,6,92.18,442.47,0.2,No
TL000000734,T00000166,P00176,Dispensa,4,65.34,261.34,0.0,No
TL000000735,T00000167,P00040,Bevande,4,57.0,227.99,0.0,No
TL000000736,T00000167,P00188,Pesce,4,72.15,274.16,0.05,No
TL000000737,T00000168,P00072,Vino,1,5.06,4.3,0.15,No
TL000000738,T00000168,P00252,Dispensa,1,95.33,85.8,0.1,No
TL000000739,T00000168,P00226,Vino,5,11.0,52.26,0.05,Yes
TL000000740,T00000168,P00224,Bevande,6,40.23,217.23,0.1,No
TL000000741,T00000168,P00007,Ortofrutta,2,99.7,199.39,0.0,No
TL000000742,T00000168,P00096,Latticini,5,22.57,112.85,0.0,No
TL000000743,T00000169,P00108,Bevande,2,35.27,70.54,0.0,No
TL000000744,T00000169,P00055,Surgelati,1,6.67,5.34,0.2,No
TL000000745,T00000169,P00202,Vino,5,98.39,393.55,0.2,No
TL000000746,T00000169,P00026,Carni,6,64.72,310.64,0.2,No
TL000000747,T00000169,P00111,Bevande,6,11.6,59.17,0.15,No
TL000000748,T00000169,P00013,Pesce,4,55.05,220.19,0.0,No
TL000000749,T00000170,P00124,Bevande,5,50.27,251.33,0.0,No
TL000000750,T00000170,P00003,Bevande,3,49.13,147.4,0.0,No
TL000000751,T00000170,P00240,Vino,6,83.66,476.88,0.05,No
TL000000752,T00000170,P00098,Pesce,1,55.19,55.19,0.0,No
TL000000753,T00000170,P00105,Latticini,7,30.72,204.31,0.05,No
TL000000754,T00000171,P00093,Ortofrutta,7,110.55,773.85,0.0,No
TL000000755,T00000171,P00097,Pesce,3,13.02,33.21,0.15,No
TL000000756,T00000171,P00156,Carni,2,95.66,181.75,0.05,No
TL000000757,T00000171,P00195,Dispensa,4,8.42,26.94,0.2,No
TL000000758,T00000171,P00199,Pesce,7,104.45,731.18,0.0,No
TL000000759,T00000171,P00175,Carni,7,87.24,519.08,0.15,No
TL000000760,T00000171,P00028,Dispensa,3,77.77,233.3,0.0,No
TL000000761,T00000171,P00198,Latticini,4,110.34,419.27,0.05,No
TL000000762,T00000172,P00045,Pesce,6,70.17,421.03,0.0,No
TL000000763,T00000172,P00012,Vino,4,57.06,216.82,0.05,No
TL000000764,T00000172,P00235,Vino,4,92.73,370.93,0.0,No
TL000000765,T00000172,P00059,Latticini,2,29.35,52.84,0.1,No
