TransactionId,TransactionDateTime,StoreId,ContactId,AnonymousShopperId,Amount,Date,PaymentMethod,BasketSize,IsPromo,Channel
T00000270,2025-12-05 19:00:00,ST006,CT000571,,604.33,2025-12-05,Card,2,No,InStore
T00000271,2025-05-15 22:00:00,ST007,CT000805,,699.36,2025-05-15,Card,6,Yes,Online
T00000272,2025-02-09 09:00:00,ST020,CT001046,,1137.37,2025-02-09,Card,7,No,InStore
T00000273,2025-04-07 14:00:00,ST007,CT001469,,1223.57,2025-04-07,Card,3,No,InStore
T00000274,2025-06-10 07:00:00,ST004,,AN000254,330.24,2025-06-10,Card,1,No,InStore
T00000275,2025-06-20 14:00:00,ST020,,AN000471,216.23,2025-06-20,Card,2,No,Online
T00000276,2025-02-08 09:00:00,ST007,,AN000452,474.58,2025-02-08,Card,4,No,InStore
T00000277,2025-06-29 04:00:00,ST015,CT000915,,1152.12,2025-06-29,Card,3,No,InStore
T00000278,2025-12-06 16:00:00,ST002,CT000489,,209.49,2025-12-06,Cash,2,Yes,InStore
T00000279,2025-06-07 22:00:00,ST001,,AN000472,156.03,2025-06-07,Card,1,Yes,InStore
T00000280,2025-01-03 22:00:00,ST011,CT000074,,956.24,2025-01-03,Card,4,No,InStore
T00000281,2025-05-20 05:00:00,ST009,CT000530,,1210.23,2025-05-20,Card,4,No,InStore
T00000282,2025-12-19 03:00:00,ST020,CT000833,,1608.67,2025-12-19,Card,7,No,InStore
T00000283,2025-12-05 18:00:00,ST017,CT000036,,1603.81,2025-12-05,Card,6,No,InStore
T00000284,2025-03-26 14:00:00,ST019,CT001443,,654.19,2025-03-26,Cash,2,Yes,InStore
T00000285,2025-06-24 22:00:00,ST007,,AN000161,1034.55,2025-06-24,Card,6,No,InStore
T00000286,2026-01-22 00:00:00,ST007,CT000256,,2296.76,2026-01-22,Invoice,8,No,InStore
T00000287,2026-02-09 22:00:00,ST007,CT001087,,1999.58,2026-02-09,Cash,8,Yes,InStore
T00000288,2025-11-20 14:00:00,ST001,CT000714,,938.31,2025-11-20,Cash,6,No,InStore
T00000289,2025-01-28 04:00:00,ST001,CT000936,,1856.12,2025-01-28,Cash,6,No,InStore
T00000290,2026-01-13 11:00:00,ST003,CT000742,,352.58,2026-01-13,Card,3,Yes,InStore
T00000291,2025-04-24 21:00:00,ST020,CT000782,,1345.4,2025-04-24,Cash,6,Yes,Online
T00000292,2025-04-27 06:00:00,ST017,CT001242,,1478.8,2025-04-27,Invoice,6,Yes,InStore
T00000293,2025-12-05 02:00:00,ST007,CT000443,,1664.12,2025-12-05,Invoice,6,No,InStore
T00000294,2025-05-04 21:00:00,ST017,CT001039,,1892.02,2025-05-04,Invoice,5,No,InStore
T00000295,2025-08-05 03:00:00,ST005,CT000748,,951.82,2025-08-05,Card,7,Yes,InStore
T00000296,2025-11-13 20:00:00,ST019,CT000630,,322.13,2025-11-13,Card,2,No,InStore
T00000297,2025-06-29 13:00:00,ST009,CT000140,,1079.31,2025-06-29,Card,8,No,InStore
T00000298,2025-01-26 23:00:00,ST020,CT000117,,680.85,2025-01-26,Cash,4,No,InStore
T00000299,2025-04-13 19:00:00,ST017,CT000905,,944.78,2025-04-13,Card,3,No,Online
T00000300,2025-12-15 17:00:00,ST006,CT000434,,1359.29,2025-12-15,Cash,3,No,Online
T00000301,2025-01-21 15:00:00,ST010,CT000163,,461.26,2025-01-21,Cash,2,No,InStore
T00000302,2026-01-23 00:00:00,ST014,CT001463,,1105.24,2026-01-23,Card,4,No,InStore
T00000303,2026-01-25 13:00:00,ST006,CT000306,,1354.22,2026-01-25,Invoice,7,Yes,InStore
T00000304,2025-08-23 13:00:00,ST009,,AN000434,1517.16,2025-08-23,Card,6,Yes,InStore
T00000305,2025-09-14 15:00:00,ST007,CT000636,,230.72,2025-09-14,Card,1,Yes,Click&Collect
T00000306,2026-02-08 19:00:00,ST016,CT000001,,1429.64,2026-02-08,Card,7,No,Click&Collect
T00000307,2025-07-14 14:00:00,ST005,CT000050,,2636.17,2025-07-14,Cash,8,Yes,Online
T00000308,2026-01-30 13:00:00,ST013,CT001042,,657.63,2026-01-30,Cash,3,No,Online
T00000309,2025-09-11 22:00:00,ST004,,AN000077,1523.71,2025-09-11,Card,8,No,InStore
T00000310,2025-06-05 13:00:00,ST001,,AN000359,1549.44,2025-06-05,Card,6,No,InStore
T00000311,2025-01-01 12:00:00,ST021,,AN000236,404.42,2025-01-01,Cash,3,No,InStore
T00000312,2025-07-12 20:00:00,ST017,CT000020,,1802.76,2025-07-12,Cash,6,No,InStore
T00000313,2025-08-24 22:00:00,ST012,CT000786,,767.39,2025-08-24,Card,4,No,InStore
T00000314,2025-05-18 01:00:00,ST008,CT000362,,1404.88,2025-05-18,Invoice,8,Yes,InStore
T00000315,2025-02-11 09:00:00,ST012,,AN000776,1234.31,2025-02-11,Card,5,Yes,InStore
T00000316,2026-01-23 00:00:00,ST007,,AN000566,342.87,2026-01-23,Cash,2,No,InStore
T00000317,2025-01-09 23:00:00,ST005,CT001319,,300.81,2025-01-09,Invoice,2,No,InStore
T00000318,2026-01-03 13:00:00,ST004,CT001248,,992.02,2026-01-03,Card,7,Yes,Online
T00000319,2025-04-14 19:00:00,ST009,CT000003,,1525.76,2025-04-14,Cash,6,Yes,InStore
T00000320,2026-02-03 10:00:00,ST010,CT000187,,852.88,2026-02-03,Invoice,8,Yes,InStore
T00000321,2026-01-03 01:00:00,ST004,CT001452,,1265.72,2026-01-03,Cash,4,No,InStore
T00000322,2025-08-20 18:00:00,ST008,CT001088,,4.02,2025-08-20,Card,1,No,InStore
T00000323,2025-06-22 06:00:00,ST022,CT001142,,826.27,2025-06-22,Invoice,6,No,InStore
T00000324,2025-07-16 06:00:00,ST008,CT001068,,888.77,2025-07-16,Cash,4,No,InStore
T00000325,2025-06-25 08:00:00,ST008,,AN000587,1286.56,2025-06-25,Card,7,No,InStore
T00000326,2025-11-08 20:00:00,ST003,CT001084,,693.56,2025-11-08,Card,6,No,Click&Collect
T00000327,2025-04-13 04:00:00,ST021,CT001036,,2227.96,2025-04-13,Card,6,No,InStore
T00000328,2025-03-28 06:00:00,ST017,,AN000543,225.67,2025-03-28,Card,3,No,InStore
T00000329,2026-01-22 15:00:00,ST010,CT001288,,237.03,2026-01-22,Card,1,Yes,InStore
T00000330,2025-07-12 14:00:00,ST015,CT001215,,260.42,2025-07-12,Card,1,No,InStore
T00000331,2025-08-08 08:00:00,ST019,CT001186,,2904.48,2025-08-08,Card,8,No,Online
T00000332,2025-10-18 13:00:00,ST004,,AN000712,1316.13,2025-10-18,Card,6,No,InStore
T00000333,2025-08-26 11:00:00,ST012,,AN000369,622.77,2025-08-26,Invoice,3,No,InStore
T00000334,2025-12-15 03:00:00,ST007,CT001015,,1025.87,2025-12-15,Cash,3,No,InStore
T00000335,2025-09-19 08:00:00,ST014,CT001338,,823.45,2025-09-19,Card,5,No,Click&Collect
T00000336,2025-02-25 06:00:00,ST011,,AN000420,1344.91,2025-02-25,Card,6,No,InStore
T00000337,2025-07-18 12:00:00,ST020,CT001210,,495.7,2025-07-18,Card,3,Yes,InStore
T00000338,2025-02-02 18:00:00,ST013,CT000694,,704.51,2025-02-02,Invoice,2,No,InStore
T00000339,2026-02-01 11:00:00,ST015,,AN000779,987.51,2026-02-01,Card,7,No,InStore
T00000340,2025-07-19 02:00:00,ST008,CT000017,,669.25,2025-07-19,Card,3,No,InStore
T00000341,2025-05-15 21:00:00,ST005,CT000569,,1403.53,2025-05-15,Card,5,No,InStore
T00000342,2025-10-31 13:00:00,ST002,CT000592,,2064.79,2025-10-31,Card,6,No,InStore
T00000343,2025-10-20 18:00:00,ST006,CT000197,,1283.58,2025-10-20,Invoice,6,No,InStore
T00000344,2025-03-21 18:00:00,ST020,,AN000569,1091.72,2025-03-21,Card,6,Yes,InStore
T00000345,2025-06-02 11:00:00,ST015,CT001044,,602.19,2025-06-02,Cash,3,No,InStore
T00000346,2025-07-08 05:00:00,ST002,CT000081,,939.68,2025-07-08,Cash,6,No,InStore
T00000347,2025-03-16 07:00:00,ST010,CT000407,,769.7,2025-03-16,Cash,4,Yes,InStore
T00000348,2025-06-04 14:00:00,ST018,CT000705,,1328.01,2025-06-04,Card,7,No,InStore
T00000349,2025-04-06 09:00:00,ST015,CT000605,,1278.01,2025-04-06,Cash,8,Yes,InStore
T00000350,2025-09-28 07:00:00,ST001,CT000633,,906.54,2025-09-28,Card,6,No,InStore
T00000351,2025-08-30 11:00:00,ST021,CT000998,,1490.8,2025-08-30,Cash,5,Yes,InStore
T00000352,2025-04-26 00:00:00,ST003,CT000766,,1646.53,2025-04-26,Cash,7,No,InStore
T00000353,2025-05-22 14:00:00,ST005,CT000406,,1022.76,2025-05-22,Cash,5,Yes,InStore
T00000354,2025-11-12 13:00:00,ST015,CT000983,,866.8,2025-11-12,Card,5,No,InStore
T00000355,2025-04-16 16:00:00,ST022,,AN000686,1224.13,2025-04-16,Cash,5,No,InStore
T00000356,2025-03-25 21:00:00,ST016,CT001292,,1391.17,2025-03-25,Card,5,No,InStore
T00000357,2025-08-31 14:00:00,ST016,CT000265,,210.59,2025-08-31,Cash,5,Yes,InStore
T00000358,2025-06-01 20:00:00,ST019,CT000839,,1247.79,2025-06-01,Cash,7,No,InStore
T00000359,2025-05-22 07:00:00,ST007,,AN000830,759.8,2025-05-22,Card,2,No,InStore
T00000360,2025-06-27 23:00:00,ST005,CT000437,,1709.37,2025-06-27,Card,6,Yes,InStore
T00000361,2025-05-12 04:00:00,ST016,CT000690,,1345.74,2025-05-12,Card,7,No,Online
T00000362,2025-02-07 08:00:00,ST020,CT000419,,1104.02,2025-02-07,Card,8,No,InStore
T00000363,2025-03-20 07:00:00,ST009,CT000362,,1241.63,2025-03-20,Card,3,Yes,Online
T00000364,2025-01-05 06:00:00,ST011,CT000331,,104.58,2025-01-05,Invoice,1,No,InStore
T00000365,2025-08-17 21:00:00,ST003,CT001389,,1014.53,2025-08-17,Cash,3,No,InStore
T00000366,2025-04-13 14:00:00,ST016,CT001302,,506.2,2025-04-13,Card,4,Yes,Online
T00000367,2025-07-16 14:00:00,ST014,,AN000603,683.85,2025-07-16,Cash,4,No,InStore
T00000368,2025-06-10 16:00:00,ST018,CT000372,,777.39,2025-06-10,Card,2,No,InStore
T00000369,2025-04-24 14:00:00,ST006,CT000228,,235.7,2025-04-24,Card,2,No,InStore
T00000370,2026-02-05 05:00:00,ST017,CT000864,,1002.31,2026-02-05,Card,8,No,InStore
T00000371,2025-05-08 20:00:00,ST002,,AN000007,1454.36,2025-05-08,Cash,8,No,InStore
T00000372,2025-10-01 13:00:00,ST008,CT000294,,312.02,2025-10-01,Cash,3,Yes,InStore
T00000373,2025-12-15 12:00:00,ST015,CT000824,,1379.33,2025-12-15,Invoice,5,Yes,InStore
T00000374,2025-03-10 21:00:00,ST009,CT000464,,460.93,2025-03-10,Invoice,2,No,InStore
T00000375,2025-03-14 11:00:00,ST010,CT000057,,225.33,2025-03-14,Cash,1,No,Online
T00000376,2025-06-03 21:00:00,ST005,,AN000352,473.42,2025-06-03,Cash,3,No,InStore
T00000377,2025-01-24 04:00:00,ST010,CT000800,,773.75,2025-01-24,Cash,4,No,InStore
T00000378,2025-06-27 09:00:00,ST011,CT000649,,962.5,2025-06-27,Card,3,No,Click&Collect
T00000379,2025-06-02 08:00:00,ST005,CT000254,,1274.08,2025-06-02,Card,6,No,InStore
T00000380,2025-11-22 02:00:00,ST001,,AN000747,1386.04,2025-11-22,Card,6,No,InStore
T00000381,2025-02-27 12:00:00,ST020,,AN000418,1519.25,2025-02-27,Card,4,No,InStore
T00000382,2025-07-02 23:00:00,ST004,,AN000112,254.83,2025-07-02,Cash,2,No,InStore
T00000383,2025-02-20 23:00:00,ST007,CT000480,,563.09,2025-02-20,Cash,4,No,InStore
T00000384,2025-12-05 09:00:00,ST011,CT000026,,901.83,2025-12-05,Card,6,Yes,InStore
T00000385,2025-07-07 05:00:00,ST014,CT001258,,786.91,2025-07-07,Cash,3,No,InStore
T00000386,2025-07-06 12:00:00,ST021,,AN000643,1152.69,2025-07-06,Cash,6,No,InStore
T00000387,2025-07-11 23:00:00,ST022,,AN000291,1334.95,2025-07-11,Card,3,No,InStore
T00000388,2025-05-10 17:00:00,ST008,CT001494,,1865.0,2025-05-10,Invoice,8,No,InStore
T00000389,2025-06-11 17:00:00,ST004,CT000551,,722.83,2025-06-11,Cash,3,No,InStore
T00000390,2025-07-23 22:00:00,ST002,CT001364,,1992.72,2025-07-23,Card,8,No,InStore
T00000391,2025-09-14 12:00:00,ST018,CT000511,,571.31,2025-09-14,Card,1,No,InStore
T00000392,2025-05-12 15:00:00,ST016,CT000325,,1026.32,2025-05-12,Cash,3,No,InStore
T00000393,2025-07-26 14:00:00,ST008,CT000005,,2122.73,2025-07-26,Card,7,No,Online
T00000394,2025-08-08 13:00:00,ST018,CT000470,,409.87,2025-08-08,Cash,1,No,InStore
T00000395,2025-12-31 17:00:00,ST013,CT000735,,1859.53,2025-12-31,Card,8,Yes,InStore
T00000396,2025-10-02 22:00:00,ST009,,AN000697,574.57,2025-10-02,Cash,5,Yes,InStore
T00000397,2025-05-01 17:00:00,ST010,CT001265,,776.29,2025-05-01,Cash,2,Yes,Online
T00000398,2025-01-31 04:00:00,ST005,CT000246,,701.55,2025-01-31,Cash,5,No,InStore
T00000399,2025-04-08 13:00:00,ST002,,AN000314,844.94,2025-04-08,Card,5,No,InStore
T00000400,2025-08-14 13:00:00,ST001,CT001409,,431.89,2025-08-14,Card,1,No,InStore
T00000401,2025-05-31 00:00:00,ST017,CT000160,,2153.98,2025-05-31,Card,8,No,InStore
T00000402,2025-02-01 02:00:00,ST020,CT001208,,1565.79,2025-02-01,Card,5,Yes,InStore
T00000403,2026-01-21 14:00:00,ST003,,AN000467,1377.07,2026-01-21,Card,8,Yes,InStore
T00000404,2025-12-15 23:00:00,ST015,CT001001,,1280.62,2025-12-15,Card,7,Yes,InStore
T00000405,2025-12-06 14:00:00,ST005,,AN000640,241.54,2025-12-06,Cash,2,No,InStore
T00000406,2025-07-20 07:00:00,ST013,,AN000595,364.41,2025-07-20,Card,2,Yes,InStore
T00000407,2025-02-22 16:00:00,ST007,,AN000424,125.41,2025-02-22,Card,1,No,Click&Collect
T00000408,2025-04-14 05:00:00,ST018,,AN000514,743.28,2025-04-14,Card,3,Yes,InStore
T00000409,2025-01-09 18:00:00,ST003,,AN000483,387.18,2025-01-09,Cash,1,No,InStore
T00000410,2025-04-24 10:00:00,ST004,CT000824,,870.88,2025-04-24,Cash,3,Yes,Click&Collect
T00000411,2025-01-28 22:00:00,ST015,CT000431,,980.48,2025-01-28,Card,4,No,InStore
T00000412,2025-12-04 10:00:00,ST006,CT000957,,1285.12,2025-12-04,Card,4,No,InStore
T00000413,2025-04-11 11:00:00,ST021,,AN000516,120.9,2025-04-11,Card,1,No,InStore
T00000414,2026-02-06 15:00:00,ST001,CT000812,,396.56,2026-02-06,Invoice,2,No,InStore
T00000415,2025-04-06 16:00:00,ST005,,AN000118,1051.02,2025-04-06,Card,7,No,InStore
T00000416,2025-12-28 00:00:00,ST018,CT001000,,923.58,2025-12-28,Cash,4,Yes,InStore
T00000417,2025-03-23 05:00:00,ST014,,AN000125,1345.97,2025-03-23,Cash,8,Yes,InStore
T00000418,2025-06-12 20:00:00,ST002,CT001447,,519.87,2025-06-12,Card,4,No,InStore
T00000419,2025-04-24 14:00:00,ST019,CT000249,,526.43,2025-04-24,Card,2,No,InStore
T00000420,2025-07-08 19:00:00,ST018,CT000399,,1051.04,2025-07-08,Cash,4,No,InStore
T00000421,2025-07-23 09:00:00,ST001,CT000105,,1725.64,2025-07-23,Card,7,No,InStore
T00000422,2025-11-24 06:00:00,ST009,CT000421,,1408.22,2025-11-24,Card,4,Yes,InStore
T00000423,2025-09-27 09:00:00,ST014,,AN000480,1452.27,2025-09-27,Cash,3,No,InStore
T00000424,2026-01-07 16:00:00,ST009,CT001246,,410.73,2026-01-07,Invoice,4,No,InStore
T00000425,2025-09-20 00:00:00,ST020,CT000589,,62.66,2025-09-20,Card,1,No,InStore
T00000426,2025-12-29 14:00:00,ST018,CT000898,,884.82,2025-12-29,Invoice,3,No,InStore
T00000427,2025-11-12 00:00:00,ST004,CT000012,,1772.7,2025-11-12,Card,8,No,InStore
T00000428,2025-12-03 03:00:00,ST018,CT000534,,413.57,2025-12-03,Invoice,3,No,InStore
T00000429,2025-07-10 10:00:00,ST014,CT000627,,231.64,2025-07-10,Cash,3,No,InStore
T00000430,2025-12-18 21:00:00,ST002,CT001424,,852.53,2025-12-18,Invoice,3,No,InStore
T00000431,2025-07-15 05:00:00,ST011,CT000544,,335.41,2025-07-15,Invoice,2,No,InStore
T00000432,2025-06-26 14:00:00,ST001,CT000447,,822.92,2025-06-26,Card,2,Yes,InStore
T00000433,2025-09-29 04:00:00,ST004,,AN000181,952.81,2025-09-29,Card,4,No,InStore
T00000434,2025-03-07 23:00:00,ST020,CT000309,,725.68,2025-03-07,Card,4,No,InStore
T00000435,2025-10-13 20:00:00,ST003,,AN000080,1679.13,2025-10-13,Card,5,No,InStore
T00000436,2025-04-25 00:00:00,ST022,CT001048,,653.99,2025-04-25,Cash,7,No,InStore
T00000437,2025-04-23 23:00:00,ST011,CT000839,,2462.13,2025-04-23,Card,7,No,InStore
T00000438,2025-02-13 01:00:00,ST012,CT001112,,1621.38,2025-02-13,Card,6,No,InStore
T00000439,2026-02-05 01:00:00,ST021,,AN000694,788.24,2026-02-05,Invoice,2,No,InStore
T00000440,2025-01-10 18:00:00,ST019,,AN000511,2090.55,2025-01-10,Invoice,8,No,InStore
T00000441,2025-03-07 01:00:00,ST011,CT000179,,818.83,2025-03-07,Invoice,3,No,InStore
T00000442,2026-01-04 19:00:00,ST009,CT000672,,932.81,2026-01-04,Cash,4,No,InStore
T00000443,2026-01-11 08:00:00,ST015,CT000602,,2420.35,2026-01-11,Card,6,No,InStore
T00000444,2025-06-14 08:00:00,ST018,CT001194,,35.89,2025-06-14,Card,1,No,Online
T00000445,2025-10-08 09:00:00,ST012,CT001232,,330.71,2025-10-08,Card,1,No,InStore
T00000446,2026-02-08 09:00:00,ST010,CT000959,,494.12,2026-02-08,Invoice,1,No,Click&Collect
T00000447,2025-07-03 09:00:00,ST013,,AN000222,304.74,2025-07-03,Card,1,No,InStore
T00000448,2025-05-09 10:00:00,ST009,CT000009,,719.7,2025-05-09,Card,5,Yes,InStore
T00000449,2025-09-02 21:00:00,ST014,CT000353,,985.81,2025-09-02,Card,6,No,InStore
T00000450,2025-01-30 07:00:00,ST004,CT000089,,51.97,2025-01-30,Card,1,No,InStore
T00000451,2025-08-25 06:00:00,ST001,,AN000019,845.58,2025-08-25,Card,5,Yes,InStore
T00000452,2025-03-03 10:00:00,ST017,CT001095,,2169.87,2025-03-03,Card,5,No,Online
T00000453,2025-08-21 16:00:00,ST013,,AN000461,622.3,2025-08-21,Cash,3,No,Online
T00000454,2025-08-03 11:00:00,ST003,,AN000593,25.15,2025-08-03,Card,1,No,InStore
T00000455,2025-01-25 05:00:00,ST012,CT000131,,1258.21,2025-01-25,Card,4,No,InStore
T00000456,2025-01-24 10:00:00,ST007,CT000071,,1271.96,2025-01-24,Invoice,7,No,InStore
T00000457,2026-01-16 00:00:00,ST004,CT000429,,1907.7,2026-01-16,Card,7,No,InStore
T00000458,2025-05-15 02:00:00,ST013,CT001023,,946.05,2025-05-15,Card,4,Yes,InStore
T00000459,2025-09-02 21:00:00,ST002,,AN000320,1920.43,2025-09-02,Invoice,6,Yes,InStore
T00000460,2025-01-30 00:00:00,ST017,CT000683,,373.36,2025-01-30,Card,7,No,InStore
T00000461,2025-06-02 06:00:00,ST010,CT001402,,1589.76,2025-06-02,Card,7,No,InStore
T00000462,2025-03-25 21:00:00,ST007,CT000258,,369.0,2025-03-25,Card,3,Yes,InStore
T00000463,2025-02-21 20:00:00,ST018,CT000706,,1377.32,2025-02-21,Cash,5,No,InStore
T00000464,2025-04-09 22:00:00,ST017,CT000981,,1052.39,2025-04-09,Cash,3,Yes,InStore
T00000465,2025-12-08 10:00:00,ST022,CT001059,,218.52,2025-12-08,Invoice,1,No,InStore
T00000466,2025-11-14 13:00:00,ST013,CT001106,,1705.11,2025-11-14,Card,6,No,InStore
T00000467,2025-03-31 14:00:00,ST017,CT000864,,327.07,2025-03-31,Cash,2,No,InStore
T00000468,2025-03-25 23:00:00,ST015,CT000338,,1769.91,2025-03-25,Invoice,7,No,Online
T00000469,2025-06-26 22:00:00,ST002,CT000293,,437.44,2025-06-26,Card,4,No,InStore
T00000470,2025-06-22 10:00:00,ST013,CT000166,,2358.75,2025-06-22,Card,8,Yes,InStore
T00000471,2026-01-01 02:00:00,ST006,CT000427,,992.29,2026-01-01,Card,8,No,InStore
T00000472,2025-09-10 00:00:00,ST020,,AN000674,1014.77,2025-09-10,Card,8,Yes,InStore
T00000473,2025-11-01 17:00:00,ST012,CT001233,,13.79,2025-11-01,Cash,1,No,InStore
T00000474,2025-09-03 23:00:00,ST010,,AN000639,1865.97,2025-09-03,Card,8,No,InStore
T00000475,2025-04-11 21:00:00,ST006,,AN000621,71.66,2025-04-11,Card,3,No,InStore
T00000476,2025-01-06 01:00:00,ST018,CT000607,,1128.08,2025-01-06,Card,4,No,InStore
T00000477,2025-10-13 17:00:00,ST013,CT000445,,337.14,2025-10-13,Invoice,3,Yes,InStore
T00000478,2025-05-19 08:00:00,ST013,CT001192,,1358.14,2025-05-19,Invoice,5,No,InStore
T00000479,2025-08-18 09:00:00,ST020,CT000745,,1509.13,2025-08-18,Card,4,No,InStore
T00000480,2026-01-19 12:00:00,ST022,CT000536,,806.2,2026-01-19,Invoice,5,Yes,InStore
T00000481,2025-12-31 04:00:00,ST011,,AN000387,1745.83,2025-12-31,Invoice,5,Yes,InStore
T00000482,2025-10-14 09:00:00,ST007,CT001443,,525.2,2025-10-14,Cash,7,No,InStore
T00000483,2025-02-13 19:00:00,ST018,CT000249,,2223.42,2025-02-13,Cash,8,No,InStore
T00000484,2025-08-08 22:00:00,ST016,,AN000380,1444.51,2025-08-08,Card,4,No,InStore
T00000485,2026-01-08 23:00:00,ST009,,AN000066,321.81,2026-01-08,Invoice,3,No,InStore
T00000486,2026-01-13 04:00:00,ST021,,AN000322,1663.43,2026-01-13,Cash,6,No,InStore
T00000487,2025-12-09 03:00:00,ST013,,AN000071,977.77,2025-12-09,Card,5,Yes,InStore
T00000488,2025-07-29 10:00:00,ST022,CT001115,,742.74,2025-07-29,Cash,5,No,InStore
T00000489,2025-11-09 22:00:00,ST003,CT000995,,1446.15,2025-11-09,Cash,7,Yes,InStore
T00000490,2025-08-16 11:00:00,ST022,,AN000708,1290.51,2025-08-16,Card,6,No,InStore
T00000491,2026-01-06 15:00:00,ST020,CT000020,,1000.82,2026-01-06,Cash,3,Yes,InStore
T00000492,2025-12-17 10:00:00,ST009,CT001071,,1675.54,2025-12-17,Card,7,No,InStore
T00000493,2025-12-03 05:00:00,ST013,CT001178,,118.68,2025-12-03,Invoice,1,No,InStore
T00000494,2025-02-12 22:00:00,ST022,CT000521,,1865.75,2025-02-12,Card,7,No,InStore
T00000495,2026-01-02 18:00:00,ST001,CT000330,,1297.74,2026-01-02,Card,6,No,InStore
T00000496,2025-09-15 09:00:00,ST014,CT000888,,664.76,2025-09-15,Card,3,No,InStore
T00000497,2025-11-04 17:00:00,ST021,CT000688,,689.98,2025-11-04,Card,5,No,InStore
T00000498,2025-04-04 22:00:00,ST006,CT000970,,1103.89,2025-04-04,Card,7,No,InStore
T00000499,2025-07-01 21:00:00,ST009,CT000705,,2356.25,2025-07-01,Card,7,Yes,InStore
T00000500,2025-07-24 21:00:00,ST014,CT000499,,2587.46,2025-07-24,Card,8,No,InStore
T00000501,2025-10-21 07:00:00,ST019,CT001103,,1276.01,2025-10-21,Card,6,No,InStore
T00000502,2025-09-26 11:00:00,ST017,CT000933,,1562.02,2025-09-26,Card,8,No,InStore
T00000503,2025-10-11 03:00:00,ST007,CT001219,,1230.36,2025-10-11,Card,4,No,Online
T00000504,2025-09-22 03:00:00,ST020,,AN000197,671.37,2025-09-22,Cash,1,No,InStore
T00000505,2026-01-17 19:00:00,ST003,CT001343,,102.2,2026-01-17,Card,1,No,InStore
T00000506,2025-02-05 03:00:00,ST001,CT000407,,825.88,2025-02-05,Cash,7,No,InStore
T00000507,2025-02-25 08:00:00,ST009,CT000123,,1048.76,2025-02-25,Card,3,No,InStore
T00000508,2025-09-23 17:00:00,ST002,CT000741,,2678.08,2025-09-23,Card,7,No,InStore
T00000509,2025-01-14 13:00:00,ST004,CT001057,,1739.69,2025-01-14,Card,8,Yes,InStore
T00000510,2025-03-01 09:00:00,ST005,,AN000187,1080.59,2025-03-01,Card,3,No,Click&Collect
T00000511,2025-09-14 11:00:00,ST005,CT000701,,2013.01,2025-09-14,Card,6,No,InStore
T00000512,2025-12-15 18:00:00,ST002,,AN000709,2346.45,2025-12-15,Invoice,7,No,InStore
T00000513,2025-07-07 20:00:00,ST013,CT000214,,368.2,2025-07-07,Card,3,No,InStore
T00000514,2025-03-03 08:00:00,ST019,CT000641,,1841.1,2025-03-03,Cash,7,No,InStore
T00000515,2025-03-26 20:00:00,ST022,CT001181,,1863.6,2025-03-26,Card,6,No,InStore
T00000516,2025-01-14 08:00:00,ST012,CT000720,,167.64,2025-01-14,Card,3,Yes,InStore
T00000517,2025-06-04 01:00:00,ST014,CT000361,,990.21,2025-06-04,Card,4,No,InStore
T00000518,2025-10-04 02:00:00,ST007,CT000219,,1703.31,2025-10-04,Cash,5,No,InStore
T00000519,2025-02-25 06:00:00,ST014,CT001329,,676.2,2025-02-25,Card,4,No,InStore
T00000520,2025-02-13 11:00:00,ST011,CT000847,,450.24,2025-02-13,Cash,2,No,InStore
T00000521,2025-08-03 06:00:00,ST022,CT001120,,216.41,2025-08-03,Cash,1,No,InStore
T00000522,2025-06-30 12:00:00,ST007,,AN000804,942.07,2025-06-30,Card,6,No,InStore
T00000523,2025-02-09 17:00:00,ST001,CT001034,,465.71,2025-02-09,Card,4,No,InStore
T00000524,2025-03-16 19:00:00,ST016,,AN000357,1262.09,2025-03-16,Card,4,No,InStore
T00000525,2025-10-20 22:00:00,ST017,CT000948,,150.04,2025-10-20,Invoice,1,No,InStore
T00000526,2025-08-17 18:00:00,ST014,CT000506,,1236.58,2025-08-17,Card,7,Yes,InStore
T00000527,2025-08-06 03:00:00,ST018,CT000959,,1229.6,2025-08-06,Card,7,No,InStore
T00000528,2025-12-21 23:00:00,ST008,CT001310,,1878.0,2025-12-21,Card,8,No,InStore
T00000529,2025-04-01 09:00:00,ST013,CT001134,,665.37,2025-04-01,Cash,2,No,InStore
T00000530,2025-03-03 02:00:00,ST001,CT001464,,595.84,2025-03-03,Card,2,No,InStore
T00000531,2026-02-07 18:00:00,ST010,CT000731,,902.99,2026-02-07,Card,5,Yes,InStore
T00000532,2025-05-30 15:00:00,ST018,,AN000258,148.66,2025-05-30,Invoice,3,No,InStore
T00000533,2025-04-05 22:00:00,ST011,CT000510,,1123.45,2025-04-05,Card,4,No,InStore
T00000534,2025-12-12 21:00:00,ST017,CT000067,,1502.25,2025-12-12,Invoice,8,No,InStore
T00000535,2025-04-15 20:00:00,ST016,CT001499,,846.17,2025-04-15,Card,4,No,InStore
T00000536,2025-02-20 00:00:00,ST008,CT001180,,909.65,2025-02-20,Card,2,No,InStore
T00000537,2025-11-04 11:00:00,ST021,,AN000530,952.2,2025-11-04,Card,3,Yes,Online
T00000538,2025-04-16 13:00:00,ST011,CT001207,,1476.72,2025-04-16,Card,8,No,InStore
T00000539,2025-03-02 03:00:00,ST015,CT000001,,112.33,2025-03-02,Card,1,No,InStore
